Period,Time,Strength,Team,Shooter,Shot Type?,A1,A2,A3,A1 Zone,A2 Zone,A3 Zone,SC?,SOG?,Oddman,G?,RB,RB SOG?,RB G?,Home Score State,Goalie,Game ID,Date,Home:,Away: ,Home Goalies,Away Goalies,Blue Jackets,F,F,F,D,D,G/Extra Attacker,Opp,F,F,F,D,D,G/Extra Attacker
3,18:42,5v5,CBJ,38,o,71,25,43,oelc,or,nr,y,,,,,,,-1,35,20318,11/25/2015,N.J,CBJ,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,15:37,5v5,CBJ,20,w,19,,,of,,,,,,,,,,-1,35,20318,11/25/2015,N.J,CBJ,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,14:21,5v5,CBJ,13,o,11,,,oelc,,,y,y,,,,,,-1,35,20318,11/25/2015,N.J,CBJ,,,,17,13,11,2,7,72,,11,22,23,2,28,35
3,14:06,5v5,N.J,11,w,23,,,ol,,,y,y,,,23,,,-1,72,20318,11/25/2015,N.J,CBJ,,,,17,13,11,2,7,72,,11,22,23,6,28,35
3,13:16,4v4,N.J,28,w,2,20,2,oc,opl,ol,y,,,,,,,-1,72,20318,11/25/2015,N.J,CBJ,,,,17,13,7,58,72,0,,19,2,6,28,35,0
3,11:40,6v5,N.J,14,o,21,22,7,oc,opl,oc,,,,,,,,-1,72,20318,11/25/2015,N.J,CBJ,,,,19,13,71,7,58,72,,14,16,22,13,7,35
3,9:59,5v4,N.J,14,o,13,6,14,orrr,oc,opl,y,y,,,,,,-1,72,20318,11/25/2015,N.J,CBJ,,,,17,41,4,27,72,0,,14,21,22,26,6,35
3,8:50,5v5,N.J,25,w,11,23,,orrr,or,,y,y,,,,,,-1,72,20318,11/25/2015,N.J,CBJ,,,,25,43,71,2,27,72,,25,11,23,5,7,35
3,7:04,5v5,CBJ,7,w,20,,,opc,,,,y,,,,,,-1,35,20318,11/25/2015,N.J,CBJ,,,,19,11,20,7,27,72,,19,21,13,2,28,35
3,6:19,5v5,N.J,6,s,14,,,opl,,,,,,,,,,-1,72,20318,11/25/2015,N.J,CBJ,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,5:49,5v5,N.J,5,w,20,6,14,oc,ol,opr,,y,,,6,,,-1,72,20318,11/25/2015,N.J,CBJ,,,,17,13,11,2,58,72,,14,20,13,5,6,35
3,5:37,5v5,N.J,14,w,20,6,5,orrc,ol,or,,y,,,,,,-1,72,20318,11/25/2015,N.J,CBJ,,,,17,13,11,2,58,72,,14,20,13,5,6,35
3,5:19,5v5,N.J,5,w,14,,,nc,,,,y,,,25,,,-1,72,20318,11/25/2015,N.J,CBJ,,,,25,13,43,2,7,72,,14,20,13,5,6,35
3,3:19,5v5,N.J,2,s,14,28,2,opc,or,ol,,,,,,,,-1,72,20318,11/25/2015,N.J,CBJ,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,3:05,5v5,N.J,14,o,20,13,28,ol,oelc,or,y,,,,,,,-1,72,20318,11/25/2015,N.J,CBJ,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,2:25,5v5,N.J,19,t,28,21,,or,opr,,y,y,,,,,,-1,72,20318,11/25/2015,N.J,CBJ,,,,17,13,11,4,7,72,,19,21,51,6,28,35
3,2:11,5v5,N.J,21,w,51,,,oc,,,,,,,,,,-1,72,20318,11/25/2015,N.J,CBJ,,,,17,13,11,4,7,72,,19,21,51,5,6,35
3,2:09,5v5,N.J,6,w,19,,,oc,,,y,,,,,,,-1,72,20318,11/25/2015,N.J,CBJ,,,,17,13,11,4,7,72,,19,21,51,5,6,35
3,0:58,6v5,N.J,14,w,13,28,6,or,dr,dc,,,,,,,,-1,72,20318,11/25/2015,N.J,CBJ,,,,19,38,71,27,58,72,,14,20,13,26,2,28
3,0:31,6v5,N.J,20,w,28,13,28,nc,nl,dr,,,,,,,,-1,72,20318,11/25/2015,N.J,CBJ,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,19:13,5v5,S.J,88,W,8,,,oelpc,,,,,,,,,,0,72,20180,11/3/2015,S.J,CBJ,31,72,,17,38,20,27,51,72,,8,19,27,7,88,31
1,19:09,5v5,S.J,88,S,19,,,opr,,,,Y,,,,,,0,72,20180,11/3/2015,S.J,CBJ,32,30,,17,38,20,27,51,72,,8,19,27,7,88,31
1,18:59,5v5,CBJ,38,W,27,20,,orrc,or,,Y,,,,,,,0,31,20180,11/3/2015,S.J,CBJ,,,,17,38,20,27,51,72,,8,19,27,7,88,31
1,18:50,5v5,CBJ,4,S,27,,,ol,,,,,,,,,,0,31,20180,11/3/2015,S.J,CBJ,,,,17,38,20,4,27,72,,8,19,27,7,88,31
1,18:13,4v5,S.J,12,W,42,,,nl,,,,Y,,,,,,0,72,20180,11/3/2015,S.J,CBJ,,,,19,38,43,7,58,72,,12,42,44,61,31,0
1,17:09,5v4,CBJ,20,W,17,20,27,oc,nl,nsc,,Y,,,,,,0,31,20180,11/3/2015,S.J,CBJ,,,,17,13,20,4,27,72,,8,18,7,88,31,0
1,16:50,5v4,CBJ,17,W,4,27,4,oc,opl,ol,,Y,,,,,,0,31,20180,11/3/2015,S.J,CBJ,,,,17,13,20,4,27,72,,8,18,7,88,31,0
1,16:46,5v4,CBJ,4,W,17,,,opr,,,,,,,,,,0,31,20180,11/3/2015,S.J,CBJ,,,,17,13,20,4,27,72,,8,18,7,88,31,0
1,16:30,5v4,CBJ,4,W,17,4,20,opr,oc,ol,,,,,,,,0,31,20180,11/3/2015,S.J,CBJ,,,,17,13,20,4,27,72,,8,18,7,88,31,0
1,16:17,5v5,CBJ,12,W,17,4,17,or,oc,opr,,,,,,,,0,31,20180,11/3/2015,S.J,CBJ,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,15:27,5v4,CBJ,19,S,7,19,7,oc,opl,ol,,Y,,,,,,0,31,20180,11/3/2015,S.J,CBJ,,,,19,38,43,7,58,72,,42,11,44,61,31,0
1,15:17,5v4,CBJ,38,W,19,7,38,ol,ol,ofp,y,y,,,,,,0,31,20180,11/3/2015,S.J,CBJ,,,,19,38,43,7,58,72,,12,42,44,61,31,0
1,14:32,5v4,CBJ,58,W,38,19,58,orrc,ol,or,Y,Y,,,,,,0,31,20180,11/3/2015,S.J,CBJ,,,,19,38,43,7,58,72,,12,42,44,61,31,0
1,14:28,5v4,CBJ,7,W,58,,,opr,,,,,,,,,,0,31,20180,11/3/2015,S.J,CBJ,,,,19,38,43,7,58,72,,12,42,44,61,31,0
1,13:52,5v4,CBJ,17,W,4,17,,oc,ofp,,Y,Y,,,20,Y,Y,0,31,20180,11/3/2015,S.J,CBJ,,,,17,13,20,4,27,72,,57,83,7,88,31,0
1,13:13,5v5,S.J,8,W,19,,,ol,,,,,,,,,,-1,72,20180,11/3/2015,S.J,CBJ,,,,25,11,71,29,51,72,,8,19,27,4,80,31
1,13:09,5v5,S.J,27,W,19,,,oc,,,,,,,,,,-1,72,20180,11/3/2015,S.J,CBJ,,,,25,11,71,29,51,72,,8,19,27,4,80,31
1,13:00,5v5,S.J,4,W,19,,,opr,,,,Y,,,,,,-1,72,20180,11/3/2015,S.J,CBJ,,,,25,11,71,29,51,72,,8,19,27,4,80,31
1,12:51,5v5,S.J,80,W,27,,,opl,,,,,,,,,,-1,72,20180,11/3/2015,S.J,CBJ,,,,25,11,71,29,51,72,,8,19,27,4,80,31
1,10:39,5v5,CBJ,29,O,20,38,,opl,oelc,,,,,,,,,-1,31,20180,11/3/2015,S.J,CBJ,,,,17,38,20,4,29,72,,50,18,83,4,44,31
1,10:28,5v5,CBJ,4,W,20,38,20,opl,or,or,,,,,,,,-1,31,20180,11/3/2015,S.J,CBJ,,,,17,38,20,4,29,72,,50,18,83,4,44,31
1,9:39,5v5,CBJ,4,W,25,29,38,oc,opr,or,,,,,,,,-1,31,20180,11/3/2015,S.J,CBJ,,,,25,38,20,4,29,72,,50,18,83,4,44,31
1,9:26,5v5,CBJ,25,W,43,20,25,oelc,ol,oelc,,Y,,,,,,-1,31,20180,11/3/2015,S.J,CBJ,,,,25,20,43,4,29,72,,50,18,83,4,44,31
1,9:20,5v5,CBJ,43,W,71,7,43,orrl,ol,opl,Y,Y,,,43,,,-1,31,20180,11/3/2015,S.J,CBJ,,,,25,43,71,7,58,72,,8,19,27,7,88,31
1,8:09,5v5,S.J,42,W,12,,,ol,,,Y,Y,,,,,,-1,72,20180,11/3/2015,S.J,CBJ,,,,19,13,11,27,51,72,,12,48,42,44,61,31
1,8:02,5v5,CBJ,11,W,19,11,,nc,dc,,,,,,,,,-1,31,20180,11/3/2015,S.J,CBJ,,,,19,13,11,27,51,72,,12,48,42,44,61,31
1,7:56,5v5,CBJ,4,W,9,,,ofp,,,,,,,,,,-1,31,20180,11/3/2015,S.J,CBJ,,,,9,23,40,4,29,72,,89,18,11,4,80,31
1,7:42,5v5,CBJ,20,A,4,,,nsl,,,,Y,,,17,,,-1,31,20180,11/3/2015,S.J,CBJ,,,,17,38,20,4,29,72,,8,89,11,7,88,31
1,7:13,5v5,CBJ,58,W,17,20,,opl,oell,,,Y,,,,,,-1,31,20180,11/3/2015,S.J,CBJ,,,,17,38,20,7,58,72,,8,89,11,7,88,31
1,5:00,5v5,S.J,88,W,48,,,oelc,,,Y,Y,,,,,,-1,72,20180,11/3/2015,S.J,CBJ,,,,25,38,20,4,29,72,,12,48,42,7,88,31
1,4:09,5v5,S.J,44,W,83,61,31,nsr,dsr,dc,,Y,,,,,,-1,72,20180,11/3/2015,S.J,CBJ,,,,17,43,71,7,58,72,,48,57,83,44,61,31
1,4:04,5v5,S.J,44,W,19,,,ofp,,,,,,,,,,-1,72,20180,11/3/2015,S.J,CBJ,,,,17,43,71,7,58,72,,48,57,83,44,61,31
1,3:50,5v5,S.J,8,T,61,44,27,or,ol,opl,,,,,,,,-1,72,20180,11/3/2015,S.J,CBJ,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,3:40,5v5,S.J,44,W,27,8,27,orrc,or,or,Y,Y,,,,,,-1,72,20180,11/3/2015,S.J,CBJ,,,,19,13,11,7,58,72,,8,19,27,44,61,31
1,3:17,5v5,CBJ,25,W,11,,,nl,,,Y,Y,,,40,,,-1,31,20180,11/3/2015,S.J,CBJ,,,,25,23,40,27,51,72,,57,89,11,7,61,31
1,2:58,5v5,S.J,11,W,57,7,61,ol,nsl,dsc,,,,,,,,-1,72,20180,11/3/2015,S.J,CBJ,,,,25,23,40,27,51,72,,57,89,11,4,7,31
1,2:35,5v5,S.J,4,W,89,31,,dsl,dc,,,Y,,,,,,-1,72,20180,11/3/2015,S.J,CBJ,,,,17,38,20,4,29,72,,48,57,89,4,44,31
1,2:30,5v5,S.J,44,S,42,,,opl,,,,Y,,,,,,-1,72,20180,11/3/2015,S.J,CBJ,,,,17,38,20,4,29,72,,48,89,42,4,44,31
1,2:21,5v5,S.J,38,W,20,17,,oc,dc,,,,,,,,,-1,72,20180,11/3/2015,S.J,CBJ,,,,17,38,20,4,29,72,,12,48,42,4,44,31
1,1:04,5v5,S.J,8,T,61,19,27,or,opr,or,Y,Y,,Y,,,,-1,72,20180,11/3/2015,S.J,CBJ,,,,19,13,11,27,51,72,,8,19,27,7,61,31
2,19:27,5v5,S.J,8,W,27,,,or,,,,Y,,,,,,0,72,20180,11/3/2015,S.J,CBJ,,,,19,13,11,7,58,72,,8,19,27,44,61,31
2,19:23,5v5,S.J,88,W,7,8,,opr,ofp,,,,,,,,,0,72,20180,11/3/2015,S.J,CBJ,,,,19,13,11,7,58,72,,8,19,27,44,61,31
2,19:15,5v5,CBJ,20,W,38,,,nsl,,,Y,Y,1 on 0,,,,,0,31,20180,11/3/2015,S.J,CBJ,,,,17,38,20,27,51,72,,8,19,27,7,88,31
2,18:20,5v5,CBJ,4,W,43,71,,nc,dsr,,,,,,,,,0,31,20180,11/3/2015,S.J,CBJ,,,,25,43,71,4,29,72,,50,57,83,4,80,31
2,18:11,5v5,CBJ,4,S,71,43,71,opl,or,or,,Y,,,,,,0,31,20180,11/3/2015,S.J,CBJ,,,,25,43,71,4,29,72,,50,57,83,4,80,31
2,18:06,5v5,CBJ,29,S,43,,,opr,,,,,,,,,,0,31,20180,11/3/2015,S.J,CBJ,,,,25,43,71,4,29,72,,50,57,83,4,80,31
2,17:28,5v5,CBJ,19,W,11,,,oelc,,,,,,,,,,0,31,20180,11/3/2015,S.J,CBJ,,,,19,13,11,7,58,72,,57,11,83,4,80,31
2,17:20,5v5,CBJ,7,W,13,,,oell,,,,Y,,,19,Y,,0,31,20180,11/3/2015,S.J,CBJ,,,,19,13,11,7,58,72,,57,11,83,4,80,31
2,16:59,5v5,S.J,19,W,27,,,orrc,,,Y,,,,,,,0,72,20180,11/3/2015,S.J,CBJ,,,,17,38,20,27,51,72,,8,19,27,7,88,31
2,16:39,5v4,S.J,19,W,88,8,19,oprrr,oc,ol,,Y,,,,,,0,72,20180,11/3/2015,S.J,CBJ,,,,17,25,7,58,72,0,,8,12,19,42,88,31
2,15:22,5v4,S.J,27,W,19,8,,orrl,nsc,,,Y,,,,,,0,72,20180,11/3/2015,S.J,CBJ,,,,13,20,29,58,72,0,,8,12,19,27,44,31
2,15:00,5v4,S.J,48,B,19,48,19,ol,oelc,ol,Y,Y,,,,,,0,72,20180,11/3/2015,S.J,CBJ,,,,17,25,7,27,72,0,,48,57,27,44,80,31
2,14:53,5v5,CBJ,25,W,17,25,,ol,dc,,,,,,,,,0,31,20180,11/3/2015,S.J,CBJ,,,,17,25,7,27,72,0,,48,57,27,44,80,31
2,13:36,5v4,S.J,19,W,42,19,12,oelc,or,or,,,,,,,,0,72,20180,11/3/2015,S.J,CBJ,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,13:21,5v4,S.J,8,T,12,88,12,orrc,opl,oc,,,,,,,,0,72,20180,11/3/2015,S.J,CBJ,,,,17,25,7,58,72,0,,8,12,19,42,88,31
2,13:16,5v4,S.J,8,W,19,42,,or,oelc,,Y,Y,,,,,,0,72,20180,11/3/2015,S.J,CBJ,,,,17,25,7,58,72,0,,8,12,19,42,88,31
2,13:08,5v4,S.J,88,W,42,88,,ol,oelc,,Y,,,,,,,0,72,20180,11/3/2015,S.J,CBJ,,,,17,25,7,58,72,0,,8,12,19,42,88,31
2,13:06,5v4,S.J,12,W,19,,,oelc,,,,Y,,,,,,0,72,20180,11/3/2015,S.J,CBJ,,,,17,25,7,58,72,0,,8,12,19,42,88,31
2,12:35,5v4,S.J,57,B,8,88,8,nl,dsc,dc,,Y,,,,,,0,72,20180,11/3/2015,S.J,CBJ,,,,9,11,27,51,72,0,,8,48,57,27,88,31
2,11:45,5v5,S.J,50,S,80,44,80,dsc,dc,dc,,Y,,,,,,0,72,20180,11/3/2015,S.J,CBJ,,,,19,43,71,7,58,72,,50,89,18,7,61,31
2,11:06,5v5,CBJ,43,W,19,,,or,,,,Y,,Y,,,,0,31,20180,11/3/2015,S.J,CBJ,,,,19,43,71,4,29,72,,50,89,18,7,61,31
2,9:59,5v5,S.J,61,W,12,,,ol,,,,,,,,,,-1,72,20180,11/3/2015,S.J,CBJ,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,9:41,5v5,S.J,44,W,48,12,,oelpc,ol,,,,,,,,,-1,72,20180,11/3/2015,S.J,CBJ,,,,9,23,40,27,51,72,,12,48,42,44,61,31
2,9:32,5v5,S.J,42,W,48,61,,opr,ol,,,,,,,,,-1,72,20180,11/3/2015,S.J,CBJ,,,,9,23,40,27,51,72,,12,48,42,44,61,31
2,9:20,5v5,S.J,44,W,19,12,42,oc,oelc,or,,,,,,,,-1,72,20180,11/3/2015,S.J,CBJ,,,,9,23,40,27,51,72,,8,12,19,44,61,31
2,9:10,5v5,S.J,44,S,61,19,,or,opr,,,,,,,,,-1,72,20180,11/3/2015,S.J,CBJ,,,,9,23,40,27,51,72,,8,12,19,44,61,31
2,9:02,5v5,S.J,8,W,19,8,19,oelc,oelc,oelc,,,,,,,,-1,72,20180,11/3/2015,S.J,CBJ,,,,9,23,40,27,51,72,,8,12,19,44,61,31
2,8:54,5v5,S.J,19,W,61,44,,or,ol,,,,,,,,,-1,72,20180,11/3/2015,S.J,CBJ,,,,9,23,40,27,51,72,,8,12,19,44,61,31
2,8:38,5v5,S.J,44,W,61,19,8,oelpr,ol,ol,,,,,,,,-1,72,20180,11/3/2015,S.J,CBJ,,,,9,23,40,27,51,72,,8,19,27,44,61,31
2,8:05,5v5,S.J,8,W,27,,,orrc,,,Y,Y,1 on 0,Y,,,,-1,72,20180,11/3/2015,S.J,CBJ,,,,25,43,71,7,58,72,,8,19,27,7,88,31
2,7:54,5v5,S.J,11,W,61,44,,dsr,dc,,,Y,,,,,,0,72,20180,11/3/2015,S.J,CBJ,,,,19,13,11,4,29,72,,57,11,83,44,61,31
2,7:38,5v5,S.J,44,W,61,57,,or,opr,,,Y,,,,,,0,72,20180,11/3/2015,S.J,CBJ,,,,19,13,11,4,29,72,,57,11,83,44,61,31
2,6:55,5v5,S.J,4,W,48,,,opl,,,,,,,,,,0,72,20180,11/3/2015,S.J,CBJ,,,,17,38,20,4,29,72,,12,48,42,4,88,31
2,6:39,5v5,CBJ,38,W,20,,,nc,,,,Y,,,,,,0,31,20180,11/3/2015,S.J,CBJ,,,,17,38,20,4,29,72,,12,48,18,4,88,31
2,6:26,5v5,CBJ,9,W,27,51,,dsr,dc,,,,,,,,,0,31,20180,11/3/2015,S.J,CBJ,,,,17,38,20,27,51,72,,48,89,18,4,88,31
2,5:40,5v5,S.J,61,W,19,27,8,opr,or,or,,Y,,,,,,0,72,20180,11/3/2015,S.J,CBJ,,,,25,23,71,7,58,72,,8,19,27,7,61,31
2,5:26,5v5,S.J,88,W,8,19,27,opl,ol,or,,,,,,,,0,72,20180,11/3/2015,S.J,CBJ,,,,25,43,71,7,58,72,,8,19,27,7,88,31
2,5:13,5v4,S.J,12,T,19,12,8,or,or,ofp,Y,,,,,,,0,72,20180,11/3/2015,S.J,CBJ,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,5:07,5v4,S.J,12,W,19,12,,or,opr,,,,,,,,,0,72,20180,11/3/2015,S.J,CBJ,,,,17,25,51,58,72,0,,8,12,19,42,88,31
2,4:59,5v4,S.J,19,W,42,,,opr,,,,Y,,,,,,0,72,20180,11/3/2015,S.J,CBJ,,,,17,25,51,58,72,0,,8,12,19,42,88,31
2,4:00,5v4,S.J,8,W,88,19,8,ol,opl,orrr,,,,,,,,0,72,20180,11/3/2015,S.J,CBJ,,,,17,25,29,58,72,0,,8,12,19,42,88,31
2,2:29,5v5,S.J,18,B,83,18,7,oelr,nsr,dsr,Y,Y,,,,,,0,72,20180,11/3/2015,S.J,CBJ,,,,19,38,11,4,29,72,,48,18,83,7,61,31
2,2:24,5v5,S.J,88,W,12,48,,or,ofp,,,,,,,,,0,72,20180,11/3/2015,S.J,CBJ,,,,9,17,11,7,58,72,,12,48,42,4,88,31
2,1:29,5v5,CBJ,51,W,42,,,oelc,,,Y,Y,,Y,,,,0,31,20180,11/3/2015,S.J,CBJ,,,,38,13,43,27,51,72,,8,19,27,4,88,31
2,0:59,5v5,CBJ,27,W,19,20,17,oelpc,oelc,oelc,,Y,,Y,,,,-1,31,20180,11/3/2015,S.J,CBJ,,,,17,19,20,27,51,72,,8,19,27,44,61,31
2,0:42,5v5,S.J,44,W,83,,,oprrr,,,,Y,,,,,,-2,72,20180,11/3/2015,S.J,CBJ,,,,25,11,71,7,58,72,,57,11,83,44,61,31
3,18:31,5v5,S.J,4,W,83,,,or,,,,,,,,,,-2,72,20180,11/3/2015,S.J,CBJ,,,,25,43,71,27,51,72,,57,11,83,4,61,32
3,18:05,5v5,CBJ,4,W,25,,,oprrr,,,,,,,,,,-2,32,20180,11/3/2015,S.J,CBJ,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,16:36,5v5,S.J,88,W,12,42,,or,or,,,,,,,,,-2,72,20180,11/3/2015,S.J,CBJ,,,,19,38,11,7,58,72,,12,48,42,7,88,32
3,14:43,5v5,CBJ,17,B,20,,,or,,,,Y,,,,,,-2,32,20180,11/3/2015,S.J,CBJ,,,,17,38,20,7,58,72,,8,27,83,4,61,32
3,14:37,5v5,CBJ,7,W,58,,,oc,,,,Y,,,,,,-2,32,20180,11/3/2015,S.J,CBJ,,,,17,38,20,7,58,72,,8,27,83,4,61,32
3,13:29,5v5,CBJ,4,W,9,,,nsc,,,,,,,,,,-2,32,20180,11/3/2015,S.J,CBJ,,,,25,38,71,4,29,72,,12,48,57,4,61,32
3,13:20,5v5,S.J,48,W,57,,,dsl,,,,Y,,,,,,-2,72,20180,11/3/2015,S.J,CBJ,,,,25,38,71,4,29,72,,12,48,57,7,44,32
3,12:51,5v5,S.J,8,T,88,44,57,orrr,ol,opl,Y,,,,,,,-2,72,20180,11/3/2015,S.J,CBJ,,,,17,38,20,7,58,72,,8,50,57,89,44,88
3,12:29,5v5,S.J,8,O,89,50,59,oelpr,oelr,or,,,,,,,,-2,72,20180,11/3/2015,S.J,CBJ,,,,17,38,20,7,58,72,,8,50,57,89,44,88
3,12:28,5v4,S.J,88,O,8,19,42,or,oprrl,oc,,,,,,,,-2,72,20180,11/3/2015,S.J,CBJ,,,,17,38,20,7,58,72,,8,50,57,89,44,88
3,11:58,5v4,S.J,8,W,88,19,88,orrc,opl,ol,,Y,,,,,,-2,72,20180,11/3/2015,S.J,CBJ,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,11:46,5v4,S.J,88,W,8,19,42,oc,oprrl,or,,,,,,,,-2,72,20180,11/3/2015,S.J,CBJ,,,,25,13,27,51,72,0,,8,12,19,42,88,32
3,11:39,5v4,S.J,19,T,8,88,19,orrc,ol,ofp,,Y,,,,,,-2,72,20180,11/3/2015,S.J,CBJ,,,,9,19,7,58,72,0,,8,12,19,42,88,32
3,11:30,5v4,S.J,8,W,19,8,19,opc,or,opr,,Y,,,,,,-2,72,20180,11/3/2015,S.J,CBJ,,,,9,19,7,58,72,0,,8,12,19,42,88,32
3,11:22,5v4,S.J,12,W,19,88,,ol,or,,Y,Y,,,,,,-2,72,20180,11/3/2015,S.J,CBJ,,,,9,19,7,58,72,0,,8,12,19,42,88,32
3,9:34,5v5,CBJ,71,W,83,29,,oelc,or,,Y,,,,,,,-2,32,20180,11/3/2015,S.J,CBJ,,,,25,43,71,4,29,72,,50,89,83,4,7,32
3,7:44,5v5,S.J,61,W,8,,,orrl,,,Y,Y,,,,,,-2,72,20180,11/3/2015,S.J,CBJ,,,,19,11,20,27,51,72,,8,48,27,44,61,32
3,7:27,5v5,S.J,8,W,88,7,19,orrr,ol,ofp,Y,,,,,,,-2,72,20180,11/3/2015,S.J,CBJ,,,,17,19,38,7,27,72,,8,19,27,4,88,32
