Period,Time,Strength,Team,Shooter,Shot Type?,A1,A2,A3,A1 Zone,A2 Zone,A3 Zone,SC?,SOG?,Oddman,G?,RB,RB SOG?,RB G?,Home Score State,Goalie,Game ID,Date,Home:,Away: ,Home Goalies,Away Goalies,Jets,F,F,F,D,D,G/Extra Attacker,Opps,F,F,F,D,D,G/Extra Attacker
1,18:23,5v5,N.J,28,s,13,,,opl,,,,y,,,,,,0,34,20012,10/9/2015,N.J,WPG,35,34,,18,26,16,39,57,34,,19,20,13,2,28,35
1,17:52,5v5,N.J,12,w,28,,,nr,,,,,,,,,,0,34,20012,10/9/2015,N.J,WPG,1,31,,55,85,27,5,8,34,,9,12,51,6,28,35
1,16:28,5v5,N.J,20,w,13,,,dl,,,,,,,,,,0,34,20012,10/9/2015,N.J,WPG,,,,18,26,16,39,57,34,,19,20,13,5,6,35
1,14:04,5v5,N.J,28,w,8,22,,ol,opl,,,,,,,,,0,34,20012,10/9/2015,N.J,WPG,,,,9,19,22,39,57,34,,11,15,22,8,28,35
1,13:02,5v5,WPG,16,w,33,8,,oc,dc,,,y,,,,,,0,35,20012,10/9/2015,N.J,WPG,,,,18,26,16,8,33,34,,19,20,13,5,6,35
1,12:26,5v5,WPG,12,w,57,,,nr,,,,y,,,,,,0,35,20012,10/9/2015,N.J,WPG,,,,6,12,17,39,57,34,,12,19,20,5,6,35
1,12:11,5v5,WPG,57,w,39,12,39,ol,opl,ol,,y,,,,,,0,35,20012,10/9/2015,N.J,WPG,,,,6,12,17,39,57,34,,9,12,51,2,5,35
1,11:13,5v5,WPG,27,w,85,27,8,nl,dr,dc,,,,,,,,0,35,20012,10/9/2015,N.J,WPG,,,,55,85,27,5,8,34,,14,16,21,6,7,35
1,11:00,5v5,N.J,13,w,6,20,19,orrl,opl,nc,y,,,,,,,0,34,20012,10/9/2015,N.J,WPG,,,,18,26,16,7,33,34,,19,20,13,5,6,35
1,9:53,5v4,WPG,16,w,85,33,,ol,dc,,,,,,,,,0,35,20012,10/9/2015,N.J,WPG,,,,18,85,26,16,33,34,,19,20,5,6,35,0
1,8:30,5v4,WPG,27,w,12,57,,nr,dc,,,y,,,,,,0,35,20012,10/9/2015,N.J,WPG,,,,19,55,12,27,57,34,,21,11,5,6,35,0
1,8:13,5v4,WPG,19,o,39,57,55,ol,oc,opr,y,y,,,,,,0,35,20012,10/9/2015,N.J,WPG,,,,19,55,12,39,57,34,,21,11,5,6,35,0
1,6:20,5v5,WPG,57,w,18,,,opr,,,,y,,,,,,0,35,20012,10/9/2015,N.J,WPG,,,,18,26,16,39,57,34,,19,20,13,2,7,35
1,6:18,5v5,WPG,8,o,55,,,of,,,,,,,,,,0,35,20012,10/9/2015,N.J,WPG,,,,18,26,16,39,57,34,,19,20,13,2,7,35
1,2:45,5v5,WPG,27,w,85,27,55,dc,dr,dc,,y,,,27,y,,0,35,20012,10/9/2015,N.J,WPG,,,,55,85,27,7,33,34,,14,16,21,8,28,35
1,2:00,5v5,WPG,6,o,12,5,8,oc,ol,oc,y,,,,,,,0,35,20012,10/9/2015,N.J,WPG,,,,6,12,17,5,8,34,,9,12,51,8,28,35
1,1:16,5v4,WPG,33,o,85,33,18,or,or,of,,,,,,,,0,35,20012,10/9/2015,N.J,WPG,,,,18,85,26,16,33,34,,14,16,5,6,35,0
1,0:56,5v4,WPG,18,w,85,18,33,ol,nc,dc,y,y,,,,,,0,35,20012,10/9/2015,N.J,WPG,,,,18,85,26,16,33,34,,19,20,5,6,35,0
1,0:02,5v4,WPG,57,s,27,,,nc,,,,y,,,,,,0,35,20012,10/9/2015,N.J,WPG,,,,19,55,12,27,57,34,,21,11,2,7,35,0
2,18:47,5v5,WPG,55,w,27,85,5,ol,dl,dl,,y,,y,,,,0,35,20012,10/9/2015,N.J,WPG,,,,55,85,27,5,8,34,,9,21,51,8,28,35
2,17:35,5v5,WPG,7,w,85,,,opl,,,,,,,,,,-1,35,20012,10/9/2015,N.J,WPG,,,,55,85,27,7,33,34,,11,15,22,8,28,35
2,16:47,5v5,N.J,19,b,2,7,,ol,dl,,y,,,,,,,-1,34,20012,10/9/2015,N.J,WPG,,,,9,19,22,39,57,34,,19,20,13,2,7,35
2,16:04,5v5,WPG,26,w,16,,,nl,,,,y,,y,,,,-1,35,20012,10/9/2015,N.J,WPG,,,,18,26,16,8,57,34,,19,20,13,2,7,35
2,15:00,5v5,WPG,16,w,26,,,oc,,,y,y,,,,,,-2,35,20012,10/9/2015,N.J,WPG,,,,18,26,16,7,33,34,,11,15,22,2,7,35
2,14:39,5v5,WPG,33,w,26,,,dc,,,,y,,,,,,-2,35,20012,10/9/2015,N.J,WPG,,,,18,26,16,7,33,34,,11,15,22,2,7,35
2,13:08,5v5,N.J,28,s,51,8,,oc,ol,,,,,,,,,-2,34,20012,10/9/2015,N.J,WPG,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,13:02,5v5,N.J,12,w,9,,,oc,,,,,,,,,,-2,34,20012,10/9/2015,N.J,WPG,,,,6,12,17,5,8,34,,9,12,51,8,28,35
2,12:52,5v5,WPG,12,w,8,12,5,nl,nl,dl,,,,,,,,-2,35,20012,10/9/2015,N.J,WPG,,,,6,12,17,5,8,34,,19,20,13,8,28,35
2,10:31,5v5,N.J,51,t,8,,,ol,,,y,y,,,,,,-2,34,20012,10/9/2015,N.J,WPG,,,,18,85,26,39,57,34,,9,12,51,8,28,35
2,9:19,5v5,N.J,22,w,5,22,,or,or,,,y,,,,,,-2,34,20012,10/9/2015,N.J,WPG,,,,9,85,27,5,8,34,,11,15,22,5,6,35
2,9:07,5v5,N.J,19,t,28,13,,or,oelpr,,y,,,,,,,-2,34,20012,10/9/2015,N.J,WPG,,,,6,12,17,7,33,34,,19,20,13,2,7,35
2,8:29,5v5,WPG,33,s,18,26,33,or,nr,dr,,y,,,,,,-2,35,20012,10/9/2015,N.J,WPG,,,,18,26,16,7,33,34,,14,19,21,2,7,35
2,8:12,5v5,N.J,14,w,19,14,,orrr,nl,,y,y,,,,,,-2,34,20012,10/9/2015,N.J,WPG,,,,18,26,16,7,33,34,,14,16,21,5,6,35
2,7:33,5v4,N.J,13,w,19,8,,nc,nc,,,y,,,,,,-2,34,20012,10/9/2015,N.J,WPG,,,,6,17,5,8,34,0,,9,19,20,13,8,35
2,7:08,5v4,N.J,9,w,13,9,13,or,oelc,or,y,y,,y,,,,-2,34,20012,10/9/2015,N.J,WPG,,,,6,17,5,8,34,0,,9,19,20,13,8,35
2,6:42,5v5,WPG,26,w,16,18,,ol,nc,,,y,,,,,,-1,35,20012,10/9/2015,N.J,WPG,,,,18,26,16,7,33,34,,11,15,22,5,6,35
2,6:02,5v5,WPG,57,w,55,,,orrl,,,y,y,,,,,,-1,35,20012,10/9/2015,N.J,WPG,,,,55,85,27,33,57,34,,14,16,21,5,6,35
2,4:06,5v4,WPG,16,w,26,18,33,oc,oc,or,y,y,,,,,,-1,35,20012,10/9/2015,N.J,WPG,,,,18,85,26,16,33,34,,19,20,5,6,35,0
2,3:40,5v4,WPG,16,s,85,,,orrc,,,y,y,,y,,,,-1,35,20012,10/9/2015,N.J,WPG,,,,18,85,26,16,33,34,,14,16,5,6,35,0
2,2:28,5v5,WPG,9,w,22,17,12,ol,or,oelr,y,,,,,,,-2,35,20012,10/9/2015,N.J,WPG,,,,9,12,22,8,57,34,,11,15,22,2,7,35
2,2:18,5v4,WPG,33,w,18,,,ol,,,,,,,,,,-2,35,20012,10/9/2015,N.J,WPG,,,,9,12,22,8,57,34,,11,15,22,2,7,35
2,2:02,5v4,WPG,18,t,33,85,33,oc,opr,oc,y,,,,,,,-2,35,20012,10/9/2015,N.J,WPG,,,,18,85,26,16,33,34,,19,13,5,6,35,0
2,1:56,5v4,WPG,18,w,85,26,,orrr,oelr,,y,,,,,,,-2,35,20012,10/9/2015,N.J,WPG,,,,18,85,26,16,33,34,,19,13,5,6,35,0
2,1:52,5v4,WPG,33,s,18,,,of,,,,,,,,,,-2,35,20012,10/9/2015,N.J,WPG,,,,18,85,26,16,33,34,,19,13,5,6,35,0
2,1:24,4v4,N.J,13,w,8,,,ol,,,,,,,,,,-2,34,20012,10/9/2015,N.J,WPG,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,18:45,5v5,N.J,21,w,16,,,of,,,y,,,,,,,-2,34,20012,10/9/2015,N.J,WPG,,,,55,85,27,39,57,34,,14,16,21,2,7,35
3,18:37,5v5,N.J,5,w,6,14,,ol,opl,,,y,,,,,,-2,34,20012,10/9/2015,N.J,WPG,,,,18,26,16,7,33,34,,14,16,21,5,6,35
3,17:59,5v5,N.J,8,w,13,5,6,orrr,dc,dl,y,,,,,,,-2,34,20012,10/9/2015,N.J,WPG,,,,12,16,17,7,33,34,,19,20,13,5,8,35
3,17:17,5v5,WPG,18,w,16,,,nc,,,,,,,,,,-2,35,20012,10/9/2015,N.J,WPG,,,,18,26,16,5,8,34,,9,51,22,5,28,35
3,16:56,5v5,N.J,22,w,28,,,dl,,,,y,,,,,,-2,34,20012,10/9/2015,N.J,WPG,,,,9,19,22,5,8,34,,9,51,22,8,28,35
3,15:54,5v5,WPG,7,w,27,,,opl,,,,y,,,,,,-2,35,20012,10/9/2015,N.J,WPG,,,,55,85,27,7,33,34,,12,21,11,2,7,35
3,14:31,5v5,N.J,28,s,51,28,51,opr,or,opr,,,,,,,,-2,34,20012,10/9/2015,N.J,WPG,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,14:09,5v5,N.J,28,w,15,8,,ol,ol,,,y,,,,,,-2,34,20012,10/9/2015,N.J,WPG,,,,18,26,16,5,8,34,,9,12,51,8,28,35
3,13:59,5v5,WPG,57,b,9,18,,dr,dr,,,,,,,,,-2,35,20012,10/9/2015,N.J,WPG,,,,18,26,16,5,8,34,,9,12,51,8,28,35
3,12:45,5v5,WPG,27,w,33,,,dsl,,,y,y,1 on 0,,,,,-2,35,20012,10/9/2015,N.J,WPG,,,,55,85,27,7,33,34,,19,20,13,8,28,35
3,11:15,5v5,WPG,26,w,29,26,,oc,oc,,,y,,,,,,-2,35,20012,10/9/2015,N.J,WPG,,,,18,26,16,39,57,34,,9,51,15,2,7,35
3,9:41,6v5,N.J,13,o,5,,,oc,,,,,,,,,,-2,34,20012,10/9/2015,N.J,WPG,,,,18,16,5,8,34,0,,14,16,21,22,28,35
3,9:36,5v4,N.J,21,o,28,14,,oc,opr,,,,,,,,,-2,34,20012,10/9/2015,N.J,WPG,,,,18,16,5,8,34,0,,14,16,21,22,28,35
3,9:18,5v4,N.J,28,s,21,,,ol,,,,y,,,,,,-2,34,20012,10/9/2015,N.J,WPG,,,,18,16,5,8,34,0,,14,16,21,22,28,35
3,8:53,5v4,N.J,21,w,28,,,or,,,,y,,,,,,-2,34,20012,10/9/2015,N.J,WPG,,,,18,16,5,8,34,0,,14,16,21,22,28,35
3,8:29,5v4,N.J,22,o,14,16,28,oc,or,oc,y,,,,,,,-2,34,20012,10/9/2015,N.J,WPG,,,,18,16,5,8,34,0,,14,16,21,22,28,35
3,8:19,5v4,N.J,16,w,28,16,,oc,opr,,,y,,,,,,-2,34,20012,10/9/2015,N.J,WPG,,,,18,16,5,8,34,0,,14,16,21,22,28,35
3,8:12,5v4,N.J,6,o,20,,,ol,,,,y,,,,,,-2,34,20012,10/9/2015,N.J,WPG,,,,26,17,39,57,34,0,,9,19,20,13,6,35
3,7:34,5v5,WPG,57,w,17,12,17,nr,nr,dr,,,,,,,,-2,35,20012,10/9/2015,N.J,WPG,,,,85,12,17,39,57,34,,9,19,13,6,8,35
3,7:12,5v5,WPG,33,w,85,17,12,or,oelpc,oc,,y,,,,,,-2,35,20012,10/9/2015,N.J,WPG,,,,55,85,12,7,33,34,,9,19,13,6,8,35
3,6:47,5v5,WPG,27,w,33,,,oelpc,,,,,,,,,,-2,35,20012,10/9/2015,N.J,WPG,,,,55,85,27,7,33,34,,51,15,20,2,5,35
3,5:20,5v5,N.J,8,o,16,,,opl,,,,,,,,,,-2,34,20012,10/9/2015,N.J,WPG,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,5:10,5v5,N.J,16,w,21,8,,nr,dr,,,,,,,,,-2,34,20012,10/9/2015,N.J,WPG,,,,6,12,17,5,8,34,,14,16,21,8,28,35
3,3:44,5v5,WPG,85,w,55,27,,orrc,or,,y,y,,,,,,-2,35,20012,10/9/2015,N.J,WPG,,,,55,85,27,39,57,34,,9,51,15,2,7,35
3,2:24,6v5,N.J,16,o,21,14,,oelc,ol,,y,y,,,,,,-2,34,20012,10/9/2015,N.J,WPG,,,,18,26,16,5,8,34,,14,16,21,13,5,6
3,1:35,6v5,N.J,2,s,28,19,,oc,of,,,,,,,,,-2,34,20012,10/9/2015,N.J,WPG,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,18:40,5v4,T.B,24,o,27,51,24,oelr,or,orrl,y,,,,,,,0,31,20102,10/23/2015,WPG,T.B,31,30,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,18:17,5v4,T.B,17,w,86,91,,oc,ol,,y,y,,,,,,0,31,20102,10/23/2015,WPG,T.B,34,35,,22,26,7,57,31,0,,17,91,86,18,6,30
1,18:05,5v4,T.B,18,o,86,6,91,or,oc,opl,y,y,,,,,,0,31,20102,10/23/2015,WPG,T.B,,,,22,26,7,57,31,0,,17,91,86,18,6,30
1,17:24,5v4,T.B,6,s,18,6,,opr,or,,,,,,,,,0,31,20102,10/23/2015,WPG,T.B,,,,18,16,5,8,31,0,,9,17,86,18,6,30
1,17:13,5v5,T.B,9,w,18,6,,or,oc,,,,,,,,,0,31,20102,10/23/2015,WPG,T.B,,,,18,12,16,5,8,31,,9,17,86,18,6,30
1,15:45,5v5,T.B,5,w,27,,,opr,,,,,,,,,,0,31,20102,10/23/2015,WPG,T.B,,,,55,85,27,7,57,31,,91,24,27,5,25,30
1,15:36,5v5,WPG,85,w,27,55,,oc,nc,,y,y,,,,,,0,30,20102,10/23/2015,WPG,T.B,,,,55,85,27,5,8,31,,51,24,27,5,25,30
1,14:58,5v5,WPG,39,o,17,,,ofp,,,,y,,,,,,0,30,20102,10/23/2015,WPG,T.B,,,,6,12,17,33,39,31,,9,86,18,6,77,30
1,14:50,5v5,WPG,12,w,6,,,opl,,,,,,,,,,0,30,20102,10/23/2015,WPG,T.B,,,,6,12,17,33,39,31,,9,86,18,6,77,30
1,14:44,5v5,WPG,6,t,12,17,33,or,opr,or,y,y,,,33,y,,0,30,20102,10/23/2015,WPG,T.B,,,,6,12,17,33,39,31,,9,86,18,6,77,30
1,13:58,5v5,WPG,8,o,16,,,opr,,,,,,,,,,0,30,20102,10/23/2015,WPG,T.B,,,,18,26,16,5,8,31,,13,90,22,5,25,30
1,12:43,5v5,T.B,62,o,27,24,,opr,or,,,,,,,,,0,31,20102,10/23/2015,WPG,T.B,,,,55,85,27,7,57,31,,91,24,27,62,77,30
1,11:13,5v5,WPG,57,s,18,,,ofp,,,,,,,,,,0,30,20102,10/23/2015,WPG,T.B,,,,18,26,16,7,57,31,,51,91,24,5,25,30
1,10:49,5v5,WPG,57,w,18,16,7,ol,nl,dl,y,y,,,,,,0,30,20102,10/23/2015,WPG,T.B,,,,18,26,16,7,57,31,,91,24,27,5,25,30
1,10:06,5v5,WPG,33,w,85,27,55,or,or,oc,y,,,,,,,0,30,20102,10/23/2015,WPG,T.B,,,,55,85,27,33,39,31,,90,22,27,5,55,30
1,9:30,5v5,T.B,77,s,90,,,opl,,,,,,,,,,0,31,20102,10/23/2015,WPG,T.B,,,,9,19,22,5,8,31,,13,90,22,62,77,30
1,9:14,5v5,T.B,90,t,77,22,,ol,oelpr,,y,y,,,,,,0,31,20102,10/23/2015,WPG,T.B,,,,9,19,22,5,8,31,,17,90,22,62,77,30
1,8:33,5v5,WPG,55,w,27,,,nr,,,,,,,,,,0,30,20102,10/23/2015,WPG,T.B,,,,55,85,27,7,57,31,,17,51,23,5,25,30
1,8:27,5v5,WPG,55,w,27,,,ol,,,y,,,,,,,0,30,20102,10/23/2015,WPG,T.B,,,,55,85,27,7,57,31,,17,51,23,5,25,30
1,7:51,5v5,T.B,86,w,18,,,or,,,,,,,,,,0,31,20102,10/23/2015,WPG,T.B,,,,6,12,17,33,39,31,,9,86,18,55,62,30
1,7:44,5v5,T.B,55,o,9,,,oell,,,y,y,,y,,,,0,31,20102,10/23/2015,WPG,T.B,,,,6,12,17,33,39,31,,9,86,18,55,62,30
1,7:34,5v5,WPG,16,w,18,,,oc,,,y,,,,,,,-1,30,20102,10/23/2015,WPG,T.B,,,,18,26,16,7,57,31,,91,24,27,6,77,30
1,5:56,5v5,T.B,18,w,86,62,51,nr,nr,dl,y,,,,,,,-1,31,20102,10/23/2015,WPG,T.B,,,,55,26,16,5,33,31,,9,86,18,62,77,30
1,4:58,5v5,WPG,57,w,12,,,oc,,,,y,,,,,,-1,30,20102,10/23/2015,WPG,T.B,,,,12,16,17,7,57,31,,91,24,27,6,25,30
1,4:27,5v5,WPG,17,w,12,,,opr,,,,,,,,,,-1,30,20102,10/23/2015,WPG,T.B,,,,6,12,17,7,57,31,,51,91,24,5,25,30
1,4:20,5v5,WPG,57,w,6,,,opl,,,,,,,,,,-1,30,20102,10/23/2015,WPG,T.B,,,,6,12,17,7,57,31,,51,91,24,5,25,30
1,3:33,5v5,WPG,27,w,55,85,55,orrl,ol,dl,y,y,,y,,,,-1,30,20102,10/23/2015,WPG,T.B,,,,55,85,27,5,8,31,,13,90,22,55,62,30
1,3:15,5v5,T.B,18,t,86,,,ol,,,y,,,,,,,0,31,20102,10/23/2015,WPG,T.B,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,1:00,5v5,WPG,27,o,85,55,33,orrr,orrl,dsc,y,,,,,,,0,30,20102,10/23/2015,WPG,T.B,,,,55,85,27,33,39,31,,9,17,86,55,62,30
1,0:39,5v5,WPG,39,o,33,,,ol,,,,,,,,,,0,30,20102,10/23/2015,WPG,T.B,,,,55,85,27,33,39,31,,9,17,86,55,62,30
2,18:56,4v4,T.B,9,w,77,18,,oc,nl,,,,,,,,,0,31,20102,10/23/2015,WPG,T.B,,,,55,27,8,57,31,0,,9,18,6,77,30,0
2,17:46,5v5,T.B,5,o,90,13,,orrl,ol,,,,,,,,,0,31,20102,10/23/2015,WPG,T.B,,,,18,85,12,33,39,31,,13,90,22,5,55,30
2,16:51,6v5,WPG,33,w,39,12,,ol,opl,,,,,,,,,0,30,20102,10/23/2015,WPG,T.B,,,,55,85,12,26,33,39,,17,51,23,5,55,30
2,16:28,5v4,WPG,33,s,85,33,,opl,dsc,,,y,,,,,,0,30,20102,10/23/2015,WPG,T.B,,,,18,85,26,16,33,31,,13,24,62,77,30,0
2,14:01,5v5,T.B,5,w,24,27,,opc,or,,,y,,,,,,0,31,20102,10/23/2015,WPG,T.B,,,,18,26,16,5,8,31,,91,24,27,5,77,30
2,13:58,5v5,T.B,55,w,9,,,ofp,,,,y,,,,,,0,31,20102,10/23/2015,WPG,T.B,,,,6,12,17,7,57,31,,9,86,18,6,55,30
2,13:12,5v5,T.B,9,w,86,,,oell,,,y,y,,,86,,,0,31,20102,10/23/2015,WPG,T.B,,,,6,17,27,7,57,31,,9,86,18,55,62,30
2,13:02,5v5,T.B,55,w,86,,,oelr,,,,,,,,,,0,31,20102,10/23/2015,WPG,T.B,,,,6,17,27,7,57,31,,9,86,18,55,62,30
2,12:39,5v5,T.B,13,w,22,,,oc,,,y,y,,y,,,,0,31,20102,10/23/2015,WPG,T.B,,,,55,85,27,7,57,31,,13,90,22,62,77,30
2,11:10,5v5,WPG,8,w,9,,,opr,,,,,,,,,,-1,30,20102,10/23/2015,WPG,T.B,,,,9,19,22,5,8,31,,91,24,27,6,55,30
2,10:36,5v5,WPG,26,w,18,,,opl,,,,y,,,,,,-1,30,20102,10/23/2015,WPG,T.B,,,,18,26,16,7,57,31,,9,86,18,62,77,30
2,10:23,5v5,WPG,26,w,57,26,,or,opr,,,,,,,,,-1,30,20102,10/23/2015,WPG,T.B,,,,18,26,16,7,57,31,,9,86,18,62,77,30
2,9:43,5v5,WPG,12,w,57,,,nc,,,,y,,,,,,-1,30,20102,10/23/2015,WPG,T.B,,,,6,12,17,33,57,31,,91,24,18,5,25,30
2,9:31,5v5,T.B,91,o,27,,,oelr,,,y,,,,,,,-1,31,20102,10/23/2015,WPG,T.B,,,,6,12,17,33,39,31,,91,24,27,6,55,30
2,9:03,5v5,WPG,12,w,17,,,nl,,,y,y,,y,,,,-1,30,20102,10/23/2015,WPG,T.B,,,,6,12,17,33,39,31,,91,24,27,6,55,30
2,8:49,5v5,T.B,22,w,13,62,30,nc,dr,dc,y,,,,,,,0,31,20102,10/23/2015,WPG,T.B,,,,55,85,27,5,8,31,,13,90,22,62,77,30
2,8:44,5v5,T.B,77,s,22,,,or,,,,y,,,90,y,y,0,31,20102,10/23/2015,WPG,T.B,,,,55,85,27,5,8,31,,13,90,22,62,77,30
2,8:21,5v5,T.B,77,s,51,,,opl,,,,,,,,,,-1,31,20102,10/23/2015,WPG,T.B,,,,9,19,22,7,57,31,,17,51,23,62,77,30
2,7:50,5v5,WPG,26,w,,,,ofp,,,,,,,,,,-1,30,20102,10/23/2015,WPG,T.B,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,6:57,5v5,T.B,6,s,24,22,25,or,nc,dl,,,,,,,,-1,31,20102,10/23/2015,WPG,T.B,,,,6,18,26,33,39,31,,9,24,27,6,55,30
2,6:40,5v5,WPG,5,w,17,,,ofp,,,,,,,,,,-1,30,20102,10/23/2015,WPG,T.B,,,,6,12,17,5,8,31,,91,24,27,6,55,30
2,6:04,5v5,WPG,8,w,12,,,oc,,,y,,,,,,,-1,30,20102,10/23/2015,WPG,T.B,,,,6,12,17,8,57,31,,91,24,27,6,55,30
2,5:05,5v5,T.B,90,w,62,,,oelr,,,,y,,,,,,-1,31,20102,10/23/2015,WPG,T.B,,,,55,85,27,7,57,31,,13,90,22,62,77,30
2,4:54,5v5,T.B,6,s,22,,,oell,,,,y,,,,,,-1,31,20102,10/23/2015,WPG,T.B,,,,9,19,22,7,57,31,,13,90,22,6,77,30
2,3:37,5v5,WPG,39,w,16,26,,ol,ol,,,y,,,,,,-1,30,20102,10/23/2015,WPG,T.B,,,,18,26,16,33,39,31,,17,51,23,5,25,30
2,3:14,5v5,T.B,9,w,18,9,,ol,ol,,y,y,,,,,,-1,31,20102,10/23/2015,WPG,T.B,,,,6,12,17,5,8,31,,9,86,18,62,77,30
2,2:32,5v5,T.B,6,w,91,,,opr,,,,,,,,,,-1,31,20102,10/23/2015,WPG,T.B,,,,55,85,27,33,39,31,,91,24,27,6,55,30
2,1:16,5v5,T.B,17,w,51,,,nl,,,y,y,,,,,,-1,31,20102,10/23/2015,WPG,T.B,,,,6,12,17,5,8,31,,17,51,23,5,25,30
2,1:13,5v5,T.B,51,o,23,,,ol,,,,,,,,,,-1,31,20102,10/23/2015,WPG,T.B,,,,6,12,17,5,8,31,,17,51,23,5,25,30
2,0:22,5v5,T.B,9,w,86,77,,nl,dl,,y,y,,,,,,-1,31,20102,10/23/2015,WPG,T.B,,,,55,85,27,33,39,31,,9,86,18,62,77,30
3,19:47,5v5,T.B,9,w,5,77,,dsr,dl,,,,,,,,,-1,31,20102,10/23/2015,WPG,T.B,,,,18,26,16,33,39,31,,9,86,18,5,77,30
3,19:43,5v5,T.B,5,o,86,18,,opl,ol,,,,,,,,,-1,31,20102,10/23/2015,WPG,T.B,,,,18,26,16,33,39,31,,9,86,18,5,77,30
3,17:30,5v4,T.B,18,w,86,6,17,or,ol,oelpl,y,,,,,,,0,31,20102,10/23/2015,WPG,T.B,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,17:16,5v5,T.B,6,o,18,9,,orrl,oelr,,,,,,,,,0,31,20102,10/23/2015,WPG,T.B,,,,6,26,7,39,57,31,,9,17,86,18,6,30
3,16:59,5v5,T.B,86,s,6,27,,or,opr,,,y,,,,,,0,31,20102,10/23/2015,WPG,T.B,,,,6,26,7,39,57,31,,9,17,86,18,6,30
3,16:40,5v5,WPG,55,w,85,,,oc,,,y,y,,,,,,0,30,20102,10/23/2015,WPG,T.B,,,,55,85,27,5,8,31,,13,90,22,5,25,30
