Period,Time,Strength,Team,Shooter,Shot Type?,A1,A2,A3,A1 Zone,A2 Zone,A3 Zone,SC?,SOG?,Oddman,G?,RB,RB SOG?,RB G?,Home Score State,Goalie,Game ID,Date,Home:,Away: ,Home Goalies,Away Goalies,Wild,F,F,F,D,D,G/Extra Attacker,Opp,F,F,F,D,D,G/Extra Attacker
1,1:17,5v5,T.B,62,w,27,23,,opl,nc,,,,,,,,,0,40,20207,11/7/2015,MIN,T.B,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,19:41,5v5,MIN,29,w,3,46,,or,dl,,,y,,,3,y,,0,30,20207,11/7/2015,MIN,T.B,,,,3,64,29,20,46,40,,51,91,18,6,77,30
2,19:35,5v5,MIN,46,w,3,,,opl,,,,y,,y,,,,0,30,20207,11/7/2015,MIN,T.B,,,,3,64,29,20,46,40,,51,91,18,6,77,30
2,18:34,5v5,MIN,47,w,56,5,6,nc,dsr,dl,,y,,,,,,1,30,20207,11/7/2015,MIN,T.B,,,,47,26,56,5,6,40,,11,24,27,55,62,30
2,16:50,5v5,MIN,29,t,46,3,,or,oelr,,y,y,,,,,,1,30,20207,11/7/2015,MIN,T.B,,,,3,64,29,20,46,40,,51,91,18,6,55,30
2,16:19,5v5,T.B,9,w,86,,,dr,,,y,,,,,,,1,40,20207,11/7/2015,MIN,T.B,,,,18,47,7,20,46,40,,9,17,86,25,62,30
2,16:10,5v5,T.B,10,w,26,,,nl,,,y,,,,,,,1,40,20207,11/7/2015,MIN,T.B,,,,10,26,56,5,6,40,,11,23,27,6,77,30
2,15:47,5v5,T.B,23,w,11,,,nc,,,y,,,,,,,1,40,20207,11/7/2015,MIN,T.B,,,,10,26,56,5,6,40,,11,23,27,6,77,30
2,15:16,5v5,MIN,16,s,9,,,nc,,,,y,,,,,,1,30,20207,11/7/2015,MIN,T.B,,,,9,22,16,24,25,40,,51,91,18,6,55,30
2,14:49,5v5,T.B,91,w,51,18,9,oc,dl,dc,,,,,,,,1,40,20207,11/7/2015,MIN,T.B,,,,9,29,16,24,25,40,,51,91,18,25,62,30
2,13:21,5v5,T.B,77,w,11,23,,dr,dr,,,y,,,23,,,1,40,20207,11/7/2015,MIN,T.B,,,,10,26,56,6,25,40,,11,23,27,5,77,30
2,12:59,5v5,MIN,10,w,26,56,,dl,dl,,,y,,,,,,1,30,20207,11/7/2015,MIN,T.B,,,,10,26,56,6,25,40,,11,23,27,5,77,30
2,12:40,5v5,MIN,22,w,16,,,nc,,,y,y,,,9,y,,1,30,20207,11/7/2015,MIN,T.B,,,,9,22,16,20,46,40,,51,91,18,6,55,30
2,11:38,5v5,T.B,86,w,9,62,17,ol,nc,nl,,,,,,,,1,40,20207,11/7/2015,MIN,T.B,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,11:17,5v5,T.B,86,w,17,62,17,or,or,opr,,,,,,,,1,40,20207,11/7/2015,MIN,T.B,,,,3,64,29,5,6,40,,9,17,86,25,62,30
2,11:15,5v5,T.B,17,o,25,,,oc,,,,y,,,,,,1,40,20207,11/7/2015,MIN,T.B,,,,3,64,29,5,6,40,,9,17,86,25,62,30
2,10:26,5v5,T.B,77,w,5,77,13,or,ol,ol,,,,,,,,1,40,20207,11/7/2015,MIN,T.B,,,,18,47,7,24,25,40,,13,90,27,5,77,30
2,9:08,5v5,T.B,24,o,91,24,,ol,ol,,y,y,,,,,,1,40,20207,11/7/2015,MIN,T.B,,,,10,26,56,20,46,40,,51,91,24,55,62,30
2,9:02,5v5,T.B,17,w,5,9,,opr,ofp,,,,,,,,,1,40,20207,11/7/2015,MIN,T.B,,,,10,26,56,20,46,40,,51,91,24,55,62,30
2,8:17,5v5,MIN,18,w,6,,,dsl,,,y,y,,,,,,1,30,20207,11/7/2015,MIN,T.B,,,,18,47,7,5,46,40,,9,90,27,5,25,30
2,7:57,5v5,MIN,47,w,20,,,dl,,,y,y,,,,,,1,30,20207,11/7/2015,MIN,T.B,,,,18,47,7,20,46,40,,9,90,27,5,25,30
2,7:07,5v5,T.B,62,w,27,25,91,opl,ol,oelc,,y,,,,,,1,40,20207,11/7/2015,MIN,T.B,,,,3,64,29,20,46,40,,11,90,27,25,62,30
2,4:20,5v5,T.B,23,w,11,,,nc,,,,y,,,,,,1,40,20207,11/7/2015,MIN,T.B,,,,9,22,16,20,46,40,,11,13,23,25,62,30
2,1:53,5v4,T.B,91,o,6,9,,or,ofp,,,y,,,,,,1,40,20207,11/7/2015,MIN,T.B,,,,64,56,20,25,40,0,,9,13,91,86,6,30
2,1:44,5v4,T.B,86,w,6,,,oc,,,y,y,,,,,,1,40,20207,11/7/2015,MIN,T.B,,,,64,56,20,25,40,0,,9,13,91,86,6,30
2,1:17,5v4,T.B,91,a,30,,,dsc,,,,y,,,,,,1,40,20207,11/7/2015,MIN,T.B,,,,18,7,5,20,40,0,,9,91,24,86,6,30
2,0:56,5v4,T.B,86,w,51,6,,nc,dc,,y,y,,,,,,1,40,20207,11/7/2015,MIN,T.B,,,,18,7,5,6,40,0,,17,51,24,86,77,30
2,0:24,5v4,T.B,77,o,17,5,51,opl,ol,nc,,,,,,,,1,40,20207,11/7/2015,MIN,T.B,,,,9,56,5,6,40,0,,17,51,24,5,77,30
3,19:17,5v5,T.B,51,t,5,91,24,or,opr,or,,,,,,,,1,40,20207,11/7/2015,MIN,T.B,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,18:24,5v5,T.B,6,w,27,,,opl,,,,,,,,,,1,40,20207,11/7/2015,MIN,T.B,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,18:09,5v5,MIN,26,w,10,,,oc,,,,y,,,,,,1,30,20207,11/7/2015,MIN,T.B,,,,10,26,56,20,46,40,,13,90,27,6,55,30
3,15:58,5v5,MIN,3,w,46,,,dsr,,,y,,1 on 0,,,,,1,30,20207,11/7/2015,MIN,T.B,,,,3,64,29,20,46,40,,51,91,24,25,62,30
3,15:19,5v5,T.B,5,o,51,91,,opl,or,,,,,,,,,1,40,20207,11/7/2015,MIN,T.B,,,,3,64,29,20,46,40,,51,91,24,6,55,30
3,14:29,5v5,MIN,25,o,10,26,,opl,ol,,,y,,,,,,1,30,20207,11/7/2015,MIN,T.B,,,,10,26,56,24,25,40,,13,90,27,6,77,30
3,13:46,5v5,T.B,86,o,17,9,,orrl,orrr,,y,y,,,,,,1,40,20207,11/7/2015,MIN,T.B,,,,18,29,26,6,24,40,,9,17,86,5,25,30
3,13:41,5v5,T.B,5,s,9,86,,opr,oelc,,,y,,,,,,1,40,20207,11/7/2015,MIN,T.B,,,,18,29,26,6,24,40,,9,17,86,5,25,30
3,13:22,5v5,MIN,7,w,10,5,,dc,dl,,,,,,,,,1,30,20207,11/7/2015,MIN,T.B,,,,18,22,7,5,6,40,,13,17,86,25,62,30
3,12:56,5v5,T.B,23,w,62,,,nc,,,,y,,,,,,1,40,20207,11/7/2015,MIN,T.B,,,,9,22,16,5,6,40,,11,13,23,55,62,30
3,12:45,5v5,MIN,5,a,9,16,9,nc,ol,dc,,,,,,,,1,30,20207,11/7/2015,MIN,T.B,,,,9,22,16,5,20,40,,11,13,23,55,62,30
3,12:41,5v5,MIN,26,w,20,,,oelc,,,y,,,,,,,1,30,20207,11/7/2015,MIN,T.B,,,,9,22,16,5,20,40,,11,13,23,55,62,30
3,12:19,5v5,T.B,6,w,91,55,,opl,oelr,,,,,,,,,1,40,20207,11/7/2015,MIN,T.B,,,,9,22,16,5,20,40,,51,91,23,6,55,30
3,12:13,5v5,T.B,55,w,23,,,opr,,,,,,,,,,1,40,20207,11/7/2015,MIN,T.B,,,,9,22,16,5,20,40,,51,91,23,6,55,30
3,11:20,5v5,MIN,29,t,6,25,3,ol,ol,opc,y,y,,,29,y,,1,30,20207,11/7/2015,MIN,T.B,,,,3,64,29,6,20,40,,91,24,86,6,77,30
3,10:53,5v5,T.B,86,w,17,,,oc,,,,y,,,,,,1,40,20207,11/7/2015,MIN,T.B,,,,10,26,56,20,46,40,,9,17,86,5,25,30
3,10:35,5v5,MIN,64,w,46,,,nc,,,,y,,,,,,1,30,20207,11/7/2015,MIN,T.B,,,,3,64,29,20,46,40,,9,17,86,5,25,30
3,10:08,5v5,T.B,86,w,17,25,5,nl,dl,dr,y,y,,,,,,1,40,20207,11/7/2015,MIN,T.B,,,,10,64,26,20,46,40,,9,17,86,25,62,30
3,9:35,5v5,T.B,90,w,27,,,or,,,y,y,,,,,,1,40,20207,11/7/2015,MIN,T.B,,,,22,26,56,6,25,40,,13,90,27,55,62,30
3,9:15,5v4,MIN,20,w,9,,,or,,,,,,,,,,1,30,20207,11/7/2015,MIN,T.B,,,,9,64,29,6,20,40,,51,24,25,62,30,0
3,8:06,5v4,MIN,22,w,6,20,6,opc,ol,oc,,,,,,,,1,30,20207,11/7/2015,MIN,T.B,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,7:34,5v4,MIN,16,t,26,24,16,or,oc,nl,y,,,,,,,1,30,20207,11/7/2015,MIN,T.B,,,,22,16,26,24,46,40,,13,24,25,77,30,0
3,5:48,5v5,T.B,77,w,6,51,,dc,dl,,,y,,,,,,1,40,20207,11/7/2015,MIN,T.B,,,,9,22,16,20,46,40,,51,91,24,6,77,30
3,4:41,5v4,MIN,6,o,20,64,20,oc,opl,ol,y,y,,,,,,1,30,20207,11/7/2015,MIN,T.B,,,,9,64,29,6,20,40,,11,23,6,55,30,0
3,4:27,5v4,MIN,6,o,20,64,9,ol,opl,oelr,,,,,,,,1,30,20207,11/7/2015,MIN,T.B,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,4:07,5v4,MIN,24,s,20,16,24,opl,oc,nc,,y,,,,,,1,30,20207,11/7/2015,MIN,T.B,,,,22,16,26,24,46,40,,51,24,5,77,30,0
3,3:55,5v4,MIN,26,t,46,24,46,or,oc,or,y,y,,,,,,1,30,20207,11/7/2015,MIN,T.B,,,,22,16,26,24,46,40,,51,24,5,77,30,0
3,3:49,5v4,MIN,46,s,24,16,,oc,ol,,,,,,,,,1,30,20207,11/7/2015,MIN,T.B,,,,22,16,26,24,46,40,,51,24,5,77,30,0
3,3:25,5v4,MIN,16,w,46,,,nc,,,,,,,,,,1,30,20207,11/7/2015,MIN,T.B,,,,22,16,26,24,46,40,,51,24,5,55,30,0
3,2:47,5v5,MIN,6,w,25,3,,oc,opr,,,y,,,,,,1,30,20207,11/7/2015,MIN,T.B,,,,3,18,56,6,25,40,,9,17,86,55,62,30
3,0:06,6v5,T.B,86,w,51,,,or,,,,y,,,,,,1,40,20207,11/7/2015,MIN,T.B,,,,9,64,29,20,25,40,,9,51,91,86,6,77
1,19:27,5v5,MIN,46,s,9,,,opr,,,,,,,,,,0,32,20257,11/15/2015,DAL,MIN,32,40,,9,22,16,20,46,40,,22,83,38,3,33,32
1,18:46,5v5,DAL,14,w,91,,,oelr,,,,y,,,,,,0,40,20257,11/15/2015,DAL,MIN,,,,64,29,26,6,25,40,,91,10,14,4,47,32
1,18:14,5v5,DAL,5,w,20,,,or,,,,,,,,,,0,40,20257,11/15/2015,DAL,MIN,,,,3,10,18,6,25,40,,13,20,90,5,24,32
1,17:46,5v5,DAL,24,s,5,24,12,ol,or,opc,,,,,,,,0,40,20257,11/15/2015,DAL,MIN,,,,3,10,18,20,46,40,,12,43,21,5,24,32
1,17:27,5v5,MIN,24,s,56,,,opr,,,,y,,,,,,0,32,20257,11/15/2015,DAL,MIN,,,,10,18,56,24,25,40,,22,83,38,5,24,32
1,15:21,5v4,MIN,16,o,64,9,,oell,ol,,y,,,,,,,0,32,20257,11/15/2015,DAL,MIN,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,14:51,5v5,DAL,10,b,91,4,,dsc,dc,,y,,1 on 0,,,,,0,40,20257,11/15/2015,DAL,MIN,,,,18,7,56,5,6,40,,91,10,14,4,33,32
1,14:39,5v5,DAL,10,w,91,,,or,,,,,,,,,,0,40,20257,11/15/2015,DAL,MIN,,,,18,7,56,20,25,40,,91,10,14,3,33,32
1,14:32,5v5,DAL,91,w,14,33,91,oc,ol,oelpl,,,,,,,,0,40,20257,11/15/2015,DAL,MIN,,,,18,7,56,20,25,40,,91,10,14,3,33,32
1,13:05,4v5,MIN,3,w,10,,,oc,,,,y,,,,,,0,32,20257,11/15/2015,DAL,MIN,,,,3,9,20,39,40,0,,90,91,10,14,3,32
1,12:52,5v4,DAL,10,w,90,3,,oc,nc,,,y,,,,,,0,40,20257,11/15/2015,DAL,MIN,,,,9,18,20,39,40,0,,90,91,10,14,3,32
1,12:45,5v4,DAL,91,o,14,,,orrr,,,,,,,,,,0,40,20257,11/15/2015,DAL,MIN,,,,9,18,20,39,40,0,,90,91,10,14,3,32
1,12:19,5v5,MIN,90,t,3,14,,oc,opr,,y,y,,y,,,,0,32,20257,11/15/2015,DAL,MIN,,,,3,7,56,5,6,40,,90,91,10,14,3,32
1,11:55,5v5,MIN,26,w,25,29,,oc,nr,,,,,,,,,1,32,20257,11/15/2015,DAL,MIN,,,,64,29,26,24,25,40,,12,43,21,4,47,32
1,10:52,5v5,MIN,5,s,3,,,ofp,,,,y,,,,,,1,32,20257,11/15/2015,DAL,MIN,,,,3,10,18,5,6,40,,13,20,90,5,24,32
1,10:36,5v5,MIN,18,w,6,,,oc,,,,y,,,,,,1,32,20257,11/15/2015,DAL,MIN,,,,3,10,18,20,46,40,,13,20,90,5,24,32
1,10:26,5v5,DAL,5,s,20,90,,ol,dr,,,,,,,,,1,40,20257,11/15/2015,DAL,MIN,,,,3,10,18,20,46,40,,13,20,90,5,47,32
1,9:45,5v5,DAL,43,w,21,43,,or,nl,,y,,,,,,,1,40,20257,11/15/2015,DAL,MIN,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,9:37,5v5,DAL,21,w,12,,,oelc,,,y,,,,,,,1,40,20257,11/15/2015,DAL,MIN,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,9:10,4v4,DAL,14,w,33,,,oc,,,,,,,,,,1,40,20257,11/15/2015,DAL,MIN,,,,9,16,20,46,40,0,,91,14,3,33,32,0
1,7:44,4v4,DAL,4,w,20,90,,nc,dc,,,,,,,,,1,40,20257,11/15/2015,DAL,MIN,,,,3,22,20,46,40,0,,20,90,4,47,32,0
1,7:27,4v4,MIN,20,s,3,,,oc,,,,y,,,,,,1,32,20257,11/15/2015,DAL,MIN,,,,3,22,20,46,40,0,,13,83,4,47,32,0
1,6:37,6v5,MIN,29,s,64,,,nc,,,,,,,,,,1,32,20257,11/15/2015,DAL,MIN,,,,9,64,29,7,5,25,,91,10,14,24,33,32
1,6:07,4v5,DAL,21,w,12,,,of,,,,,,,,,,1,40,20257,11/15/2015,DAL,MIN,,,,9,64,16,26,20,40,,12,21,4,47,32,0
1,5:30,5v4,MIN,26,w,20,16,20,oelc,or,oc,y,,,,,,,1,32,20257,11/15/2015,DAL,MIN,,,,9,64,16,26,20,40,,22,38,4,47,32,0
1,5:20,5v4,MIN,16,o,20,64,,oc,opl,,,,,,,,,1,32,20257,11/15/2015,DAL,MIN,,,,9,64,16,26,20,40,,22,38,4,47,32,0
1,5:14,5v4,MIN,20,w,9,64,,opc,ol,,,,,,,,,1,32,20257,11/15/2015,DAL,MIN,,,,9,64,16,26,20,40,,22,38,4,47,32,0
1,4:45,4v5,DAL,20,w,14,,,oc,,,y,,2 on 1 ,,,,,1,40,20257,11/15/2015,DAL,MIN,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,4:05,5v5,DAL,5,s,14,,,ol,,,,,,,,,,1,40,20257,11/15/2015,DAL,MIN,,,,18,7,56,24,25,40,,13,91,14,3,5,32
1,3:30,5v5,DAL,91,w,14,,,oelc,,,y,,,,,,,1,40,20257,11/15/2015,DAL,MIN,,,,18,7,56,6,25,40,,91,10,14,3,33,32
1,3:26,5v5,DAL,10,t,14,,,ol,,,y,y,,,,,,1,40,20257,11/15/2015,DAL,MIN,,,,18,7,56,6,25,40,,91,10,14,3,33,32
1,3:05,5v5,DAL,21,w,33,,,dsc,,,,y,,,,,,1,40,20257,11/15/2015,DAL,MIN,,,,9,22,16,6,25,40,,12,43,21,3,33,32
1,2:26,5v5,MIN,9,s,20,9,,opl,oc,,,,,,,,,1,32,20257,11/15/2015,DAL,MIN,,,,9,22,16,20,46,40,,12,43,21,3,33,32
1,2:10,5v5,MIN,20,w,46,16,,or,opr,,,y,,,,,,1,32,20257,11/15/2015,DAL,MIN,,,,9,22,16,20,46,40,,12,43,21,3,33,32
1,2:02,5v5,MIN,9,s,16,,,ol,,,y,,,,,,,1,32,20257,11/15/2015,DAL,MIN,,,,9,22,16,20,46,40,,12,43,21,3,33,32
1,1:59,5v5,MIN,22,w,16,,,oelc,,,y,,,,,,,1,32,20257,11/15/2015,DAL,MIN,,,,9,22,16,20,46,40,,12,43,21,3,33,32
1,1:24,5v4,DAL,91,w,90,,,nc,,,,y,,,,,,1,40,20257,11/15/2015,DAL,MIN,,,,18,56,6,25,40,0,,90,91,10,14,4,32
1,0:43,5v4,DAL,3,w,91,12,,ol,opl,,,y,,,,,,1,40,20257,11/15/2015,DAL,MIN,,,,18,56,20,39,40,0,,13,20,90,91,3,32
1,0:01,5v4,DAL,91,w,90,,,of,,,,,,,,,,1,40,20257,11/15/2015,DAL,MIN,,,,9,64,6,39,40,0,,90,91,10,14,38,47
2,18:59,5v5,DAL,90,w,33,,,nl,,,,y,,,,,,1,40,20257,11/15/2015,DAL,MIN,,,,9,22,16,6,20,40,,13,20,90,3,33,32
2,18:52,5v5,DAL,13,w,90,,,or,,,y,,,,,,,1,40,20257,11/15/2015,DAL,MIN,,,,9,22,16,6,20,40,,13,20,90,4,47,32
2,18:29,5v5,DAL,4,w,90,,,opr,,,,,,,,,,1,40,20257,11/15/2015,DAL,MIN,,,,9,22,16,6,20,40,,13,20,90,4,47,32
2,18:15,5v5,MIN,20,w,46,29,,or,opr,,,,,,,,,1,32,20257,11/15/2015,DAL,MIN,,,,9,22,16,6,20,40,,13,20,90,4,47,32
2,16:17,5v5,DAL,14,w,12,,,oelc,,,y,y,,,,,,1,40,20257,11/15/2015,DAL,MIN,,,,29,7,56,6,24,40,,12,43,14,3,33,32
2,16:07,5v5,MIN,56,w,7,,,ol,,,,y,,,,,,1,32,20257,11/15/2015,DAL,MIN,,,,29,7,56,6,24,40,,91,43,14,3,33,32
2,15:58,5v5,MIN,29,w,7,,,oelc,,,y,y,,,,,,1,32,20257,11/15/2015,DAL,MIN,,,,29,7,56,6,24,40,,91,43,14,3,33,32
2,15:42,5v5,DAL,10,w,91,33,,oc,nc,,,y,,,,,,1,40,20257,11/15/2015,DAL,MIN,,,,9,22,16,20,46,40,,91,10,14,4,47,32
2,15:35,5v5,DAL,37,w,4,10,91,or,opr,of,,,,,,,,1,40,20257,11/15/2015,DAL,MIN,,,,9,22,16,20,46,40,,91,10,14,4,47,32
2,15:31,5v5,DAL,10,w,14,,,oc,,,y,,,,,,,1,40,20257,11/15/2015,DAL,MIN,,,,9,22,16,20,46,40,,91,10,14,4,47,32
2,15:11,5v5,MIN,9,w,46,20,,oc,dl,,,,,,,,,1,32,20257,11/15/2015,DAL,MIN,,,,9,22,16,20,46,40,,13,90,91,4,47,32
2,14:46,5v5,MIN,22,t,46,9,,oc,or,,y,y,,y,,,,1,32,20257,11/15/2015,DAL,MIN,,,,9,22,16,20,46,40,,13,90,91,4,47,32
2,14:31,5v5,MIN,29,w,64,,,oc,,,,,,,,,,0,32,20257,11/15/2015,DAL,MIN,,,,64,29,26,5,25,40,,22,83,38,3,33,32
2,13:50,5v5,MIN,22,w,24,,,dsr,,,,y,,,,,,0,32,20257,11/15/2015,DAL,MIN,,,,9,22,16,20,24,40,,12,10,21,3,33,32
2,12:52,5v5,MIN,6,o,10,,,ol,,,,,,,,,,0,32,20257,11/15/2015,DAL,MIN,,,,3,10,18,6,46,40,,91,10,14,5,24,32
2,11:02,5v4,MIN,24,o,3,46,,oc,opr,,,,,,,,,0,32,20257,11/15/2015,DAL,MIN,,,,3,22,29,24,46,40,,20,10,24,33,32,0
2,10:57,5v4,MIN,24,s,3,,,oc,,,,,,,,,,0,32,20257,11/15/2015,DAL,MIN,,,,3,22,29,24,46,40,,20,10,24,33,32,0
2,10:50,5v4,MIN,24,s,6,24,64,oc,ol,ofp,,,,,,,,0,32,20257,11/15/2015,DAL,MIN,,,,9,64,26,6,24,40,,22,38,4,47,32,0
2,10:25,5v5,DAL,83,w,90,,,nc,,,,y,,,,,,0,40,20257,11/15/2015,DAL,MIN,,,,18,64,56,6,24,40,,13,90,83,4,47,32
2,9:18,5v5,MIN,7,w,10,,,nr,,,,,,,,,,0,32,20257,11/15/2015,DAL,MIN,,,,3,10,7,20,46,40,,91,10,14,5,24,32
2,9:13,5v5,MIN,10,w,3,,,ol,,,,,,,,,,0,32,20257,11/15/2015,DAL,MIN,,,,3,10,7,20,46,40,,91,10,14,5,24,32
2,9:02,5v5,MIN,3,o,10,,,orrr,,,y,y,,,3,y,,0,32,20257,11/15/2015,DAL,MIN,,,,3,10,7,20,46,40,,91,10,14,5,24,32
2,7:43,5v5,DAL,90,w,13,,,orrl,,,y,,,,,,,0,40,20257,11/15/2015,DAL,MIN,,,,64,29,26,6,25,40,,90,43,21,3,33,32
2,6:36,5v5,DAL,10,w,14,,,ol,,,y,,,,,,,0,40,20257,11/15/2015,DAL,MIN,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,5:48,4v5,MIN,18,s,56,,,nf,,,,y,,,,,,0,32,20257,11/15/2015,DAL,MIN,,,,18,56,5,6,40,0,,90,91,10,14,3,32
2,3:58,5v5,DAL,4,o,90,,,opr,,,,y,,,,,,0,40,20257,11/15/2015,DAL,MIN,,,,64,29,26,24,25,40,,13,90,43,4,47,32
2,3:37,5v5,DAL,90,w,13,4,,opr,or,,,y,,,,,,0,40,20257,11/15/2015,DAL,MIN,,,,64,29,26,20,46,40,,13,90,83,4,47,32
2,3:32,5v5,DAL,13,w,47,,,ol,,,y,,,,,,,0,40,20257,11/15/2015,DAL,MIN,,,,64,29,26,20,46,40,,13,90,83,4,47,32
2,3:07,5v5,DAL,13,w,83,13,,orrr,or,,y,,,,,,,0,40,20257,11/15/2015,DAL,MIN,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,2:42,5v5,DAL,83,s,90,,,ol,,,,,,,,,,0,40,20257,11/15/2015,DAL,MIN,,,,64,29,26,20,46,40,,13,90,83,4,47,32
2,2:32,5v5,DAL,10,s,90,47,4,opl,oc,ol,,y,,,,,,0,40,20257,11/15/2015,DAL,MIN,,,,64,29,26,20,46,40,,13,90,10,4,47,32
2,2:03,5v5,DAL,26,w,29,,,dc,,,y,y,1 on 0 ,,,,,0,40,20257,11/15/2015,DAL,MIN,,,,64,29,26,20,46,40,,91,10,14,3,4,32
2,1:51,5v5,MIN,6,s,3,,,oc,,,,,,,,,,0,32,20257,11/15/2015,DAL,MIN,,,,3,10,18,5,6,40,,91,10,14,3,4,32
2,1:28,5v5,MIN,6,w,9,,,ofp,,,,y,,,,,,0,32,20257,11/15/2015,DAL,MIN,,,,9,22,16,6,25,40,,20,43,21,24,33,32
