Period,Time,Strength,Team,Shooter,Shot Type?,A1,A2,A3,A1 Zone,A2 Zone,A3 Zone,SC?,SOG?,Oddman,G?,RB,RB SOG?,RB G?,Home Score State,Goalie,Game ID,Date,Home:,Away: ,Home Goalies,Away Goalies,Hurricanes,F,F,F,D,D,G/Extra Attacker,Opp,F,F,F,D,D,G/Extra Attacker
3,11:02,5v5,DAL,10,t,91,,,or,,,y,,,,,,,0,32,20196,11/6/2015,DAL,CAR,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,10:47,5v5,DAL,91,w,14,,,opl,,,,,,,,,,0,32,20196,11/6/2015,DAL,CAR,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,10:43,5v5,DAL,14,w,91,10,,oelr,oell,,y,,,,,,,0,32,20196,11/6/2015,DAL,CAR,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,10:21,5v5,DAL,23,w,12,23,12,oelc,oelr,oelc,,y,,,,,,0,32,20196,11/6/2015,DAL,CAR,,,,12,18,23,5,7,31,,22,83,38,3,33,32
3,9:14,5v5,CAR,32,w,49,14,,oc,dr,,,,,,,,,0,31,20196,11/6/2015,DAL,CAR,,,,14,49,32,26,54,31,,13,20,90,2,24,32
3,9:09,5v5,CAR,32,t,26,49,,ol,oell,,y,,,,,,,0,31,20196,11/6/2015,DAL,CAR,,,,14,49,32,26,54,31,,13,20,90,2,24,32
3,8:45,5v5,DAL,10,w,91,,,orrl,,,y,y,,y,,,,0,32,20196,11/6/2015,DAL,CAR,,,,11,12,16,27,65,31,,91,10,14,3,33,32
3,7:51,5v5,CAR,32,s,14,54,,opr,oelc,,,y,,,,,,-1,31,20196,11/6/2015,DAL,CAR,,,,14,49,32,26,54,31,,13,20,90,3,33,32
3,7:37,5v5,CAR,32,w,49,,,of,,,,y,,,,,,-1,31,20196,11/6/2015,DAL,CAR,,,,14,49,32,26,54,31,,13,20,90,3,33,32
3,7:20,5v5,CAR,43,b,3,,,dr,,,y,y,1 on 0,,,,,-1,31,20196,11/6/2015,DAL,CAR,,,,14,49,32,26,54,31,,12,17,43,33,47,32
3,6:54,5v5,CAR,15,w,5,18,,oc,dc,,,,,,,,,-1,31,20196,11/6/2015,DAL,CAR,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,6:40,5v5,DAL,12,w,22,24,43,oc,or,opr,y,y,,y,,,,-1,32,20196,11/6/2015,DAL,CAR,,,,15,18,23,5,7,31,,12,22,43,2,24,32
3,5:22,5v5,CAR,32,w,49,,,oc,,,,y,,,,,,-2,31,20196,11/6/2015,DAL,CAR,,,,49,53,32,5,7,31,,13,90,91,4,47,32
3,5:05,5v5,CAR,11,w,12,16,11,oelc,or,or,y,,,,,,,-2,31,20196,11/6/2015,DAL,CAR,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,4:34,5v5,CAR,12,w,11,,,or,,,y,,,,,,,-2,31,20196,11/6/2015,DAL,CAR,,,,11,12,16,5,26,31,,12,17,43,3,33,32
3,3:59,5v5,CAR,27,w,14,,,opr,,,,y,,,,,,-2,31,20196,11/6/2015,DAL,CAR,,,,14,49,32,26,27,31,,12,17,43,3,33,32
3,3:44,5v5,CAR,27,w,32,,,opr,,,,,,,,,,-2,31,20196,11/6/2015,DAL,CAR,,,,14,49,32,26,27,31,,12,17,43,3,33,32
3,3:25,5v5,CAR,26,w,27,26,49,or,ol,opl,,,,,,,,-2,31,20196,11/6/2015,DAL,CAR,,,,14,49,32,26,27,31,,12,17,43,3,33,32
3,1:58,5v5,CAR,11,b,16,12,,oc,or,,y,,,,,,,-2,31,20196,11/6/2015,DAL,CAR,,,,11,12,16,32,27,65,,91,10,14,4,47,32
3,1:52,5v5,CAR,11,w,12,,,orrr,,,y,,,,,,,-2,31,20196,11/6/2015,DAL,CAR,,,,11,12,16,32,27,65,,91,10,14,4,47,32
3,1:43,5v5,CAR,27,s,11,65,,or,oelc,,,,,,,,,-2,31,20196,11/6/2015,DAL,CAR,,,,11,12,16,32,27,65,,91,10,14,4,47,32
3,1:33,5v5,CAR,16,t,27,32,,ol,opl,,y,y,,,,,,-2,31,20196,11/6/2015,DAL,CAR,,,,11,12,16,32,27,65,,91,10,14,4,47,32
3,0:46,5v5,CAR,12,w,16,,,oc,,,,,,,,,,-2,31,20196,11/6/2015,DAL,CAR,,,,11,12,16,32,26,27,,13,20,90,3,33,32
3,0:32,5v5,CAR,11,o,32,,,ol,,,,y,,,,,,-2,31,20196,11/6/2015,DAL,CAR,,,,11,12,16,32,26,27,,12,17,90,3,33,32
1,18:41,5v5,S.J,42,W,48,88,7,nsr,dsr,dl,,Y,,Y,,,,0,31,20117,10/24/2015,S.J,CAR,31,31,,11,14,23,5,26,31,,12,48,42,4,80,31
1,17:51,5v5,CAR,27,W,32,26,,or,ol,,,,,,,,,1,31,20117,10/24/2015,S.J,CAR,32,30,,18,53,32,26,27,31,,18,11,17,4,80,31
1,17:49,5v5,CAR,27,S,26,,,opr,,,,,,,,,,1,31,20117,10/24/2015,S.J,CAR,,,,18,53,32,26,27,31,,18,11,17,4,80,31
1,17:09,5v5,S.J,44,W,19,,,oprrr,,,,Y,,,,,,1,31,20117,10/24/2015,S.J,CAR,,,,16,20,53,54,65,31,,8,19,83,44,61,31
1,16:24,5v5,S.J,89,W,50,,,or,,,,,,,,,,1,31,20117,10/24/2015,S.J,CAR,,,,12,49,25,26,27,31,,50,57,89,7,88,31
1,14:38,5v5,CAR,7,W,32,,,opr,,,,,,,,,,1,31,20117,10/24/2015,S.J,CAR,,,,20,53,32,7,65,31,,18,11,17,4,80,31
1,13:43,5v5,CAR,16,W,26,27,26,nsl,nr,dl,,,,,,,,1,31,20117,10/24/2015,S.J,CAR,,,,12,16,49,26,27,31,,8,19,83,44,61,31
1,12:03,5v5,CAR,23,W,24,27,,oelrrc,or,,,,,,23,,,1,31,20117,10/24/2015,S.J,CAR,,,,18,24,23,7,27,31,,12,48,42,4,88,31
1,11:28,5v5,S.J,42,W,88,,,dsl,,,,Y,,Y,,,,1,31,20117,10/24/2015,S.J,CAR,,,,18,24,23,7,27,31,,48,42,11,4,80,31
1,11:05,5v5,S.J,83,W,44,,,nsl,,,,,,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,12,16,49,26,54,31,,8,19,83,44,61,31
1,10:07,5v4,CAR,25,T,32,26,25,or,oc,ol,Y,Y,,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,11,32,25,7,26,31,,50,89,44,61,31,0
1,9:32,5v4,CAR,49,W,27,16,12,oc,or,opr,,,,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,12,14,16,49,27,31,,57,83,7,88,31,0
1,9:17,5v4,CAR,27,O,16,49,,oc,oprrl,,,Y,,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,12,14,16,49,27,31,,57,83,7,88,31,0
1,9:04,5v4,CAR,27,S,14,16,,opr,oelc,,,,,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,12,14,16,49,27,31,,57,83,7,88,31,0
1,7:28,5v5,CAR,20,W,32,24,,oelc,oelc,,,,,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,20,24,32,5,7,31,,12,48,42,4,80,31
1,6:46,5v4,CAR,16,W,49,,,ofp,,,,,,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,12,14,16,49,27,31,,50,11,7,88,31,0
1,6:02,5v4,CAR,16,W,49,16,49,oc,opr,or,,,,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,12,14,16,49,27,31,,57,83,7,88,31,0
1,5:38,5v4,CAR,7,S,25,7,26,opl,nsc,nc,,Y,,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,11,32,25,7,26,31,,8,42,44,61,31,0
1,5:25,5v4,CAR,32,W,7,25,26,oc,opc,or,,,,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,5:09,5v4,CAR,25,W,7,26,25,orrr,oc,opc,,,,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,11,32,25,7,26,31,,8,42,44,61,31,0
1,4:45,5v5,CAR,11,W,23,53,65,orrl,nl,nsc,,,,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,11,53,23,27,65,31,,12,50,89,4,80,31
1,4:04,5v5,CAR,12,W,18,,,nsr,,,,Y,,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,12,16,49,27,65,31,,8,19,83,44,61,31
1,3:53,5v5,CAR,8,W,19,83,,oelr,or,,Y,Y,,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,12,16,49,27,65,31,,8,19,83,44,61,31
1,3:45,5v5,S.J,61,W,8,18,,oc,oc,,,Y,,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,12,16,49,27,65,31,,8,19,83,44,61,31
1,1:50,5v5,S.J,88,W,19,8,88,oc,dsr,dr,,,,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,0:28,5v5,CAR,53,S,65,20,,oc,ofp,,,,,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,20,53,32,27,65,31,,18,11,17,4,7,31
1,0:11,5v5,CAR,32,W,53,,,oc,,,Y,,,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,20,53,32,27,65,31,,18,11,17,4,7,31
2,18:56,5v5,S.J,7,W,8,7,8,oc,ol,opl,,Y,,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,11,14,25,27,65,31,,8,19,83,7,88,31
2,18:45,5v5,S.J,19,W,88,,,oelc,,,,,,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,18:24,5v5,S.J,88,W,19,,,oelpc,,,,Y,,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,11,14,25,27,65,31,,8,19,83,7,88,31
2,17:01,5v4,CAR,27,S,14,16,,or,opr,,,Y,,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,12,14,16,49,27,31,,42,11,44,61,31,0
2,16:52,5v4,CAR,27,W,14,49,,opr,or,,,Y,,Y,,,,2,31,20117,10/24/2015,S.J,CAR,,,,12,14,16,49,27,31,,42,11,44,61,31,0
2,15:42,5v5,S.J,42,W,7,,,dsc,,,,Y,,,,,,1,31,20117,10/24/2015,S.J,CAR,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,14:52,5v5,S.J,89,W,7,89,57,or,opr,or,,Y,,,,,,1,31,20117,10/24/2015,S.J,CAR,,,,18,24,23,27,65,31,,50,57,89,7,88,31
2,13:55,5v5,S.J,19,W,44,19,,oc,ofp,,y,y,,y,,,,1,31,20117,10/24/2015,S.J,CAR,,,,12,16,49,27,65,31,,8,19,83,44,61,31
2,12:51,5v5,CAR,53,W,32,,,or,,,,,,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,20,53,32,5,7,31,,12,48,42,4,80,31
2,12:14,5v5,CAR,7,W,53,20,,ol,nsl,,,,,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,20,53,32,7,27,31,,12,48,42,4,80,31
2,11:45,5v5,CAR,27,S,65,,,oc,,,,,,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,18,24,23,27,65,31,,18,11,17,7,88,31
2,10:54,5v5,S.J,57,W,50,7,,nsc,dc,,,Y,,,57,Y,Y,2,31,20117,10/24/2015,S.J,CAR,,,,12,16,49,27,65,31,,50,57,89,7,88,31
2,10:25,5v5,S.J,44,W,50,44,,nr,dr,,,,,,,,,3,30,20117,10/24/2015,S.J,CAR,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,9:23,5v5,CAR,20,W,5,32,,ol,opl,,Y,,,,,,,3,31,20117,10/24/2015,S.J,CAR,,,,20,53,32,5,7,30,,12,48,42,4,80,31
2,8:43,5v5,CAR,53,W,20,32,20,oc,ol,ol,Y,,,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,20,53,32,5,7,30,,12,48,42,4,80,31
2,8:39,5v5,CAR,53,W,32,,,oelc,,,,,,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,20,53,32,5,7,30,,12,48,42,4,80,31
2,7:19,5v5,CAR,49,W,16,,,oelc,,,Y,Y,,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,12,16,49,27,65,30,,18,11,17,44,61,31
2,7:15,5v5,CAR,27,S,12,,,or,,,,,,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,12,16,49,27,65,30,,50,57,89,44,61,31
2,6:57,5v5,CAR,11,O,14,,,opl,,,,,,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,11,14,25,26,54,30,,50,57,89,4,80,31
2,6:01,5v5,S.J,7,W,8,,,opl,,,,,,,,,,2,30,20117,10/24/2015,S.J,CAR,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,4:10,5v5,CAR,5,W,18,23,,opr,oelc,,,,,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,18,24,23,5,7,30,,50,57,89,7,88,31
2,2:06,5v5,CAR,11,W,14,11,,or,or,,,,,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,1:50,5v5,CAR,54,W,16,,,ofp,,,,,,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,11,12,16,54,65,30,,18,11,17,4,80,31
2,1:11,5v5,S.J,44,S,48,,,opl,,,,,,,,,,2,30,20117,10/24/2015,S.J,CAR,,,,12,16,49,54,65,30,,12,48,42,44,61,31
2,0:54,5v5,CAR,65,S,54,65,12,dr,dc,dl,,Y,,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,12,16,49,54,65,30,,50,57,89,44,61,31
2,0:20,5v5,CAR,53,W,20,7,20,or,nsr,nc,Y,Y,,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,20,53,32,5,7,30,,50,57,89,7,88,31
3,19:31,5v5,S.J,61,W,44,19,83,ol,opl,oell,,,,,,,,2,30,20117,10/24/2015,S.J,CAR,,,,12,16,49,26,27,30,,8,19,83,44,61,31
3,17:51,5v5,S.J,57,T,4,89,50,or,opr,or,Y,Y,,,,,,2,30,20117,10/24/2015,S.J,CAR,,,,20,53,32,54,65,30,,50,57,89,7,88,31
3,17:22,5v5,CAR,53,W,32,,,or,,,,Y,,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,20,53,32,5,7,30,,89,18,11,7,88,31
3,17:17,5v5,CAR,18,W,5,,,ol,,,,Y,,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,18,53,32,5,7,30,,89,18,11,7,88,31
3,15:38,5v5,S.J,48,T,61,12,,or,or,,Y,,,,,,,2,30,20117,10/24/2015,S.J,CAR,,,,11,12,25,26,27,30,,12,48,42,44,61,31
3,14:43,5v5,S.J,89,W,57,,,nsr,,,,,,,,,,2,30,20117,10/24/2015,S.J,CAR,,,,11,14,32,54,65,30,,50,57,89,7,88,31
3,14:08,5v4,S.J,88,W,8,42,12,ol,opl,nc,,Y,,,,,,2,30,20117,10/24/2015,S.J,CAR,,,,11,14,27,65,30,0,,8,12,19,42,88,31
3,13:55,5v4,S.J,42,W,12,19,88,oc,or,oc,Y,,,,,,,2,30,20117,10/24/2015,S.J,CAR,,,,11,14,27,65,30,0,,8,12,19,42,88,31
3,13:37,5v4,S.J,42,W,19,42,,oelc,or,,,Y,,,,,,2,30,20117,10/24/2015,S.J,CAR,,,,11,14,27,65,30,0,,8,12,19,42,88,31
3,13:14,5v4,S.J,80,W,88,19,,or,opr,,,,,,,,,2,30,20117,10/24/2015,S.J,CAR,,,,18,20,5,26,30,0,,12,19,57,80,88,31
3,13:04,5v4,S.J,88,W,80,,,ol,,,,,,,,,,2,30,20117,10/24/2015,S.J,CAR,,,,18,20,5,26,30,0,,12,19,57,80,88,31
3,12:43,5v4,S.J,57,W,50,48,44,ol,nl,dsc,Y,,,,,,,2,30,20117,10/24/2015,S.J,CAR,,,,12,53,54,65,30,0,,48,50,57,44,80,31
3,11:48,5v5,S.J,50,W,57,,,orrc,,,Y,,,,,,,2,30,20117,10/24/2015,S.J,CAR,,,,12,16,49,5,7,30,,50,57,89,44,61,31
3,7:58,5v5,CAR,26,W,11,53,,nsr,dl,,,Y,,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,20,53,32,26,27,30,,18,11,17,7,88,31
3,7:17,5v5,CAR,20,B,26,27,32,ol,nsr,or,Y,Y,,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,20,53,32,26,27,30,,12,42,11,7,88,31
3,7:11,5v5,CAR,53,W,26,20,,orrl,oelpl,,Y,,,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,20,53,32,26,27,30,,12,42,11,7,88,31
3,6:53,5v5,CAR,12,W,20,,,dsr,,,,Y,1 on 0,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,12,16,20,26,27,30,,12,48,42,44,61,31
3,4:37,5v5,CAR,7,W,5,7,,dc,dc,,,Y,,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,11,14,25,5,7,30,,12,48,42,44,88,31
3,4:19,5v5,CAR,25,W,11,25,30,nl,dl,dc,,Y,,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,11,14,25,5,7,30,,50,57,89,44,61,31
3,4:07,5v5,CAR,49,W,12,16,54,oc,or,nr,,Y,,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,12,16,49,54,65,30,,50,57,89,44,61,31
3,3:49,5v5,CAR,54,S,12,16,49,opc,oelc,ol,,,,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,12,16,49,54,65,30,,50,57,89,44,61,31
3,3:10,5v5,CAR,53,W,27,26,27,nc,dl,dr,,,,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,20,53,32,26,27,30,,8,19,83,4,7,31
3,3:01,5v5,CAR,27,W,32,20,,opc,ol,,,,,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,20,53,32,26,27,30,,8,19,83,4,7,31
3,2:34,5v5,CAR,25,A,11,,,oelr,,,,,,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,11,14,25,26,27,30,,50,57,89,4,7,31
3,2:17,6v5,CAR,12,W,26,11,,orrl,dr,,,Y,,,16,,,2,31,20117,10/24/2015,S.J,CAR,,,,12,16,49,23,5,7,,50,57,89,7,88,31
3,2:10,6v5,CAR,49,T,5,12,,ol,opl,,,Y,,,,,,2,31,20117,10/24/2015,S.J,CAR,,,,12,16,49,23,5,7,,50,57,89,7,88,31
3,2:08,6v5,CAR,16,W,23,,,oc,,,Y,Y,,,49,Y,,2,31,20117,10/24/2015,S.J,CAR,,,,12,16,49,23,5,7,,50,57,89,7,88,31
3,0:56,5v6,S.J,42,W,88,,,or,,,,Y,,Y,,,,2,,20117,10/24/2015,S.J,CAR,,,,12,16,20,23,5,27,,8,12,42,44,88,31
3,0:31,5v5,CAR,14,W,11,,,dc,,,,Y,,,,,,3,31,20117,10/24/2015,S.J,CAR,,,,11,14,25,54,65,30,,18,11,17,4,80,31
1,19:31,5v5,TOR,21,W,43,,,or,,,y,y,,,21,y,,0,30,20287,11/20/2015,CAR,TOR,30,34,,12,20,42,27,74,30,,43,47,21,2,51,34
1,19:00,5v5,TOR,44,W,23,15,23,opr,ol,oc,,,,,,,,0,30,20287,11/20/2015,CAR,TOR,,,,12,32,25,65,74,30,,23,42,15,2,44,34
1,15:53,5v4,TOR,43,W,21,43,,or,ol,,,,,,,,,0,30,20287,11/20/2015,CAR,TOR,,,,11,14,26,54,30,0,,43,47,19,21,51,34
1,15:21,5v4,TOR,21,W,2,47,21,oc,ol,opr,,,,,,,,0,30,20287,11/20/2015,CAR,TOR,,,,42,49,27,65,30,0,,43,19,21,2,44,34
1,14:48,5v5,CAR,26,S,5,,,ol,,,,y,,,,,,0,34,20287,11/20/2015,CAR,TOR,,,,24,42,49,5,26,30,,43,19,21,2,44,34
1,14:24,5v5,TOR,26,T,44,23,,oelc,oc,,y,,,,,,,0,30,20287,11/20/2015,CAR,TOR,,,,12,32,25,5,26,30,,23,26,56,2,44,34
1,12:03,5v5,CAR,18,T,5,26,5,oc,ol,ol,y,,,,,,,0,34,20287,11/20/2015,CAR,TOR,,,,14,18,24,5,26,30,,24,28,40,2,44,34
1,11:51,5v5,CAR,5,W,24,26,,opc,ol,,,y,,,,,,0,34,20287,11/20/2015,CAR,TOR,,,,14,18,24,5,26,30,,24,28,40,2,44,34
1,11:17,5v5,CAR,65,O,32,65,32,opl,ol,oelpl,,y,,,,,,0,34,20287,11/20/2015,CAR,TOR,,,,12,32,25,54,65,30,,23,42,15,3,51,34
1,10:12,5v5,CAR,11,W,42,74,11,nc,dc,df,y,y,,,,,,0,34,20287,11/20/2015,CAR,TOR,,,,11,20,42,27,74,30,,23,42,15,3,51,34
1,9:38,5v5,TOR,44,W,19,,,opl,,,,,,,,,,0,30,20287,11/20/2015,CAR,TOR,,,,12,32,25,5,26,30,,26,56,19,2,44,34
1,9:18,5v5,TOR,56,T,2,26,,oc,opl,,y,,,,,,,0,30,20287,11/20/2015,CAR,TOR,,,,12,32,25,5,26,30,,26,56,19,2,44,34
1,8:12,4v4,TOR,43,T,51,3,21,oc,of,opr,y,,,,,,,0,30,20287,11/20/2015,CAR,TOR,,,,16,49,27,65,30,0,,43,21,3,51,34,0
1,7:34,4v4,CAR,54,S,18,,,opl,,,,,,,,,,0,34,20287,11/20/2015,CAR,TOR,,,,16,49,26,54,30,0,,23,42,2,44,34,0
1,7:14,4v4,TOR,47,S,15,2,,nc,dc,,,y,,,,,,0,30,20287,11/20/2015,CAR,TOR,,,,11,53,27,65,30,0,,47,15,3,46,34,0
1,5:25,5v5,TOR,51,W,19,,,oelpc,,,,,,,,,,0,30,20287,11/20/2015,CAR,TOR,,,,12,53,32,5,65,30,,24,26,19,3,51,34
1,4:12,5v5,CAR,54,W,12,25,65,ol,nc,dc,y,y,,,,,,0,34,20287,11/20/2015,CAR,TOR,,,,12,32,25,54,65,30,,43,47,21,2,44,34
1,4:05,5v5,CAR,65,W,32,,,opl,,,,y,,,,,,0,34,20287,11/20/2015,CAR,TOR,,,,12,32,25,54,65,30,,43,47,21,2,44,34
1,3:41,5v5,TOR,24,W,28,40,46,nl,dl,dc,y,y,,,,,,0,30,20287,11/20/2015,CAR,TOR,,,,14,18,24,27,74,30,,24,28,40,46,52,34
1,1:51,5v5,CAR,5,W,26,16,,dr,nr,,,y,,,,,,0,34,20287,11/20/2015,CAR,TOR,,,,16,49,53,5,26,30,,26,56,19,46,52,34
1,1:38,5v5,CAR,16,W,26,16,,oc,opr,,y,,,,,,,0,34,20287,11/20/2015,CAR,TOR,,,,16,49,53,5,26,30,,26,56,19,46,52,34
1,1:34,5v5,CAR,26,O,5,,,opl,,,,y,,,,,,0,34,20287,11/20/2015,CAR,TOR,,,,16,49,53,5,26,30,,26,56,19,46,52,34
2,19:24,5v3,CAR,25,O,27,16,27,oc,opl,oc,,,,,,,,0,34,20287,11/20/2015,CAR,TOR,,,,12,16,49,25,27,30,,40,2,3,34,0,0
2,17:52,5v5,CAR,5,S,24,18,,opl,oell,,,,,,,,,0,34,20287,11/20/2015,CAR,TOR,,,,14,18,24,5,74,30,,26,56,19,3,51,34
