Period,Time,Strength,Team,Shooter,Shot Type?,A1,A2,A3,A1 Zone,A2 Zone,A3 Zone,SC?,SOG?,Oddman,G?,RB,RB SOG?,RB G?,Home Score State,Goalie,Game ID,Date,Home:,Away: ,Home Goalies,Away Goalies,Sabres,F,F,F,D,D,G/Extra Attacker,Opp,F,F,F,D,D,G/Extra Attacker
3,11:31,5v5,BUF,63,w,46,90,,oc,nr,,y,y,,,,,,-1,30,20017,10/10/2015,BUF,T.B,,,,63,90,26,6,46,31,,17,51,22,25,62,30
3,10:18,5v5,T.B,18,s,5,9,,oc,ofp,,,y,,,,,,-2,31,20017,10/10/2015,BUF,T.B,,,,28,22,26,6,46,31,,9,86,18,5,55,30
3,7:19,5v5,T.B,23,t,5,55,90,ol,opl,or,y,y,,y,,,,-2,31,20017,10/10/2015,BUF,T.B,,,,17,44,88,25,46,31,,11,90,23,5,55,30
3,4:34,5v5,BUF,6,w,90,,,opl,,,,,,,,,,-3,30,20017,10/10/2015,BUF,T.B,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,3:49,5v5,BUF,55,w,15,9,,or,nl,,,y,,,,,,-3,30,20017,10/10/2015,BUF,T.B,,,,15,9,44,4,55,31,,9,86,18,5,55,30
3,3:28,5v5,BUF,4,w,9,15,,oc,dr,,,y,,,,,,-3,30,20017,10/10/2015,BUF,T.B,,,,15,9,44,4,55,31,,9,86,18,5,55,30
3,3:03,5v5,BUF,25,w,90,3,,or,dsl,,,y,,,,,,-3,30,20017,10/10/2015,BUF,T.B,,,,63,90,26,3,25,31,,9,17,22,25,62,30
3,2:39,5v5,BUF,28,w,82,3,25,nr,dr,dl,y,y,,,,,,-3,30,20017,10/10/2015,BUF,T.B,,,,28,22,82,6,46,31,,17,51,22,25,62,30
3,2:21,5v5,BUF,9,w,46,,,or,,,,y,,,,,,-3,30,20017,10/10/2015,BUF,T.B,,,,9,22,82,6,46,31,,91,24,27,25,62,30
3,2:17,5v5,BUF,6,w,9,,,ofp,,,,,,,,,,-3,30,20017,10/10/2015,BUF,T.B,,,,15,63,9,6,46,31,,91,24,27,6,77,30
1,19:52,5v5,BUF,23,W,63,4,90,oc,nl,nf,,,,,,,,0,45,20088,10/21/2015,BUF,TOR,31,45,,23,63,90,4,55,31,,43,47,21,2,3,45
1,18:42,5v5,TOR,52,S,40,33,,opl,of,,,,,,,,,0,31,20088,10/21/2015,BUF,TOR,,,,15,9,88,6,46,31,,15,33,40,46,52,45
1,18:32,5v5,TOR,15,T,46,40,,or,opr,,y,y,,y,,,,0,31,20088,10/21/2015,BUF,TOR,,,,15,9,88,6,46,31,,15,33,40,46,52,45
1,17:31,5v5,BUF,4,W,90,,,opl,,,,,,,,,,-1,45,20088,10/21/2015,BUF,TOR,,,,23,63,90,4,55,31,,15,33,40,36,44,45
1,17:06,5v5,BUF,4,O,90,,,ol,,,,y,,,,,,-1,45,20088,10/21/2015,BUF,TOR,,,,23,63,90,4,55,31,,15,33,40,2,36,45
1,16:12,5v5,TOR,46,B,19,26,,oc,ol,,y,y,,,,,,-1,31,20088,10/21/2015,BUF,TOR,,,,63,22,44,6,46,31,,16,26,19,46,52,45
1,13:01,5v5,BUF,6,W,56,82,,or,opr,,,,,,,,,-1,45,20088,10/21/2015,BUF,TOR,,,,22,44,82,6,46,31,,15,33,40,46,52,45
1,12:20,5v4,BUF,26,W,23,90,23,oelc,or,oc,y,y,,,,,,-1,45,20088,10/21/2015,BUF,TOR,,,,23,63,90,26,46,31,,16,26,2,44,45,0
1,12:12,5v4,BUF,46,W,63,,,opl,,,,,,,,,,-1,45,20088,10/21/2015,BUF,TOR,,,,23,63,90,26,46,31,,16,26,2,44,45,0
1,12:08,5v4,BUF,26,W,90,,,oell,,,y,,,,,,,-1,45,20088,10/21/2015,BUF,TOR,,,,23,63,90,26,46,31,,16,26,2,44,45,0
1,11:44,5v4,BUF,63,S,46,26,,or,oelc,,,,,,,,,-1,45,20088,10/21/2015,BUF,TOR,,,,23,63,90,26,46,31,,16,26,2,44,45,0
1,11:38,5v4,BUF,46,W,26,,,opr,,,,,,,,,,-1,45,20088,10/21/2015,BUF,TOR,,,,23,63,90,26,46,31,,16,26,2,44,45,0
1,11:24,5v4,BUF,26,W,63,46,,oc,or,,y,y,,,,,,-1,45,20088,10/21/2015,BUF,TOR,,,,23,63,90,26,46,31,,16,26,2,44,45,0
1,11:16,5v4,BUF,9,W,55,5,55,oc,oc,or,y,y,,,,,,-1,45,20088,10/21/2015,BUF,TOR,,,,15,12,9,88,55,31,,24,40,3,52,45,0
1,10:44,5v5,BUF,15,W,12,,,opr,,,,y,,,,,,-1,45,20088,10/21/2015,BUF,TOR,,,,15,12,9,88,55,31,,23,40,2,46,52,45
1,7:23,5v5,TOR,19,W,16,2,,dc,dr,,,,,,,,,-1,31,20088,10/21/2015,BUF,TOR,,,,23,63,90,4,55,31,,16,26,19,2,3,45
1,6:49,5v5,BUF,15,W,88,29,,nc,dc,,,y,,,,,,-1,45,20088,10/21/2015,BUF,TOR,,,,15,9,88,3,29,31,,43,47,21,36,44,45
1,6:20,5v5,BUF,55,W,26,4,,nl,dl,,,y,,,,,,-1,45,20088,10/21/2015,BUF,TOR,,,,28,12,26,6,55,31,,15,33,40,46,52,45
1,4:58,5v5,TOR,43,T,47,21,3,or,oelc,ol,y,,,,,,,-1,31,20088,10/21/2015,BUF,TOR,,,,22,44,88,3,29,31,,43,47,21,3,52,45
1,4:52,5v5,TOR,3,S,43,,,ol,,,,,,,,,,-1,31,20088,10/21/2015,BUF,TOR,,,,22,44,88,3,29,31,,43,47,21,3,52,45
1,4:33,5v5,BUF,44,W,63,,,orrc,,,y,,,,,,,-1,45,20088,10/21/2015,BUF,TOR,,,,63,22,44,4,55,31,,15,33,40,46,52,45
1,4:12,5v5,TOR,2,W,15,,,oelrrl,,,,y,,,2,y,,-1,31,20088,10/21/2015,BUF,TOR,,,,23,63,22,4,55,31,,15,33,40,2,44,45
1,3:20,5v5,TOR,19,W,16,,,dc,,,y,,,,,,,-1,31,20088,10/21/2015,BUF,TOR,,,,23,90,12,6,46,31,,16,26,19,2,3,45
1,2:02,5v5,BUF,29,W,88,,,opc,,,,,,,,,,-1,45,20088,10/21/2015,BUF,TOR,,,,15,9,88,3,29,31,,23,24,28,36,44,45
1,1:00,5v5,BUF,12,S,28,,,or,,,y,y,3 on 2,,,,,-1,45,20088,10/21/2015,BUF,TOR,,,,28,12,26,6,46,31,,15,33,40,3,44,45
1,0:19,5v5,BUF,22,O,82,,,ol,,,,,,,,,,-1,45,20088,10/21/2015,BUF,TOR,,,,22,44,82,6,46,31,,16,26,19,2,36,45
2,19:35,5v5,BUF,4,W,55,4,90,or,ol,opl,,y,,,,,,-1,45,20088,10/21/2015,BUF,TOR,,,,23,63,90,4,55,31,,16,26,19,2,3,45
2,18:10,5v5,TOR,28,S,24,,,oc,,,,y,3 on 2,,,,,-1,31,20088,10/21/2015,BUF,TOR,,,,28,12,82,6,46,31,,23,24,28,3,46,45
2,17:12,5v5,TOR,36,W,40,,,oc,,,,,,,,,,-1,31,20088,10/21/2015,BUF,TOR,,,,22,26,44,3,29,31,,16,19,40,36,46,45
2,16:13,5v5,TOR,43,W,3,43,47,oc,opr,oc,,,,,,,,-1,31,20088,10/21/2015,BUF,TOR,,,,23,63,90,4,55,31,,43,47,21,2,3,45
2,16:04,5v5,TOR,3,O,43,47,,opl,ol,,,,,,,,,-1,31,20088,10/21/2015,BUF,TOR,,,,23,63,90,4,55,31,,43,47,21,2,3,45
2,15:48,5v4,TOR,33,W,44,24,,oc,opl,,y,y,,,,,,-1,31,20088,10/21/2015,BUF,TOR,,,,28,12,6,46,31,0,,24,28,33,21,44,45
2,14:35,5v4,TOR,19,W,3,43,21,ol,opl,oelc,,y,,,21,y,,-1,31,20088,10/21/2015,BUF,TOR,,,,90,22,29,55,31,0,,43,15,19,21,3,45
2,13:43,5v5,TOR,23,W,44,,,dsc,,,,y,,,,,,-1,31,20088,10/21/2015,BUF,TOR,,,,15,9,26,6,55,31,,16,23,26,2,36,45
2,13:19,5v5,BUF,15,W,88,,,dr,,,,,,,,,,-1,45,20088,10/21/2015,BUF,TOR,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,11:48,5v5,TOR,19,T,3,26,,or,opr,,y,y,,,19,,,-1,31,20088,10/21/2015,BUF,TOR,,,,90,12,82,6,46,31,,16,26,19,2,3,45
2,11:40,5v4,BUF,55,S,15,,,ofp,,,,y,,,,,,-1,45,20088,10/21/2015,BUF,TOR,,,,15,12,9,88,55,31,,24,40,2,44,45,0
2,11:26,5v4,BUF,12,W,55,,,oc,,,,y,,,9,y,,-1,45,20088,10/21/2015,BUF,TOR,,,,15,12,9,88,55,31,,33,40,2,44,45,0
2,11:19,5v4,BUF,12,S,55,88,,or,oelpr,,,,,,,,,-1,45,20088,10/21/2015,BUF,TOR,,,,15,12,9,88,55,31,,33,40,2,44,45,0
2,11:08,5v4,BUF,15,W,12,15,,oc,opl,,,y,,,9,y,,-1,45,20088,10/21/2015,BUF,TOR,,,,15,12,9,88,55,31,,33,40,2,44,45,0
2,10:12,5v4,BUF,26,W,23,90,63,or,oc,dr,y,y,,,90,,,-1,45,20088,10/21/2015,BUF,TOR,,,,23,63,90,26,46,31,,23,26,44,46,45,0
2,9:29,5v5,TOR,43,W,2,47,,nc,nc,,,,,,,,,-1,31,20088,10/21/2015,BUF,TOR,,,,28,44,82,4,55,31,,43,47,21,2,3,45
2,9:22,5v5,BUF,82,W,44,,,or,,,y,y,,,,,,-1,45,20088,10/21/2015,BUF,TOR,,,,28,44,82,4,55,31,,43,47,21,2,46,45
2,8:36,5v5,TOR,19,W,26,16,,oelr,ol,,y,,,,,,,-1,31,20088,10/21/2015,BUF,TOR,,,,28,63,90,29,55,31,,16,26,19,44,46,45
2,7:17,5v5,TOR,24,W,21,,,orrl,,,y,,,,,,,-1,31,20088,10/21/2015,BUF,TOR,,,,15,9,88,6,46,31,,23,24,43,2,3,45
2,7:11,5v5,BUF,9,W,15,88,,dr,dr,,,y,,,,,,-1,45,20088,10/21/2015,BUF,TOR,,,,15,9,88,4,55,31,,43,33,21,36,44,45
2,6:52,5v5,TOR,44,W,33,,,or,,,,y,,,,,,-1,31,20088,10/21/2015,BUF,TOR,,,,15,9,88,4,55,31,,43,33,21,36,44,45
2,6:43,5v5,TOR,36,O,43,33,,oc,oell,,,y,,,,,,-1,31,20088,10/21/2015,BUF,TOR,,,,15,9,88,4,55,31,,43,33,21,36,44,45
2,3:06,5v5,BUF,15,W,9,29,15,nr,dr,nc,,y,,,,,,-1,45,20088,10/21/2015,BUF,TOR,,,,15,63,9,3,29,31,,16,26,19,36,44,45
2,2:50,5v5,BUF,6,W,12,,,opl,,,,,,,,,,-1,45,20088,10/21/2015,BUF,TOR,,,,28,90,12,6,46,31,,16,26,19,36,44,45
2,2:47,5v5,BUF,28,W,90,,,oelc,,,y,,,,,,,-1,45,20088,10/21/2015,BUF,TOR,,,,28,90,12,6,46,31,,16,26,19,36,44,45
2,0:06,5v4,BUF,23,W,90,46,,nc,dc,,y,y,,,,,,-1,45,20088,10/21/2015,BUF,TOR,,,,23,63,90,26,46,31,,16,40,44,46,45,0
3,18:58,5v4,BUF,15,W,55,,,or,,,,y,,,,,,-1,45,20088,10/21/2015,BUF,TOR,,,,15,12,9,88,55,31,,23,26,44,46,45,0
3,16:40,5v5,BUF,22,W,3,,,dsc,,,,,,,,,,-1,45,20088,10/21/2015,BUF,TOR,,,,12,22,44,6,46,31,,15,33,40,36,44,45
3,14:50,5v5,TOR,52,S,28,24,,opr,or,,,,,,,,,-1,31,20088,10/21/2015,BUF,TOR,,,,28,9,82,3,29,31,,23,24,28,46,52,45
3,14:33,5v5,TOR,44,O,36,21,43,ol,opl,of,,,,,,,,-1,31,20088,10/21/2015,BUF,TOR,,,,28,12,44,3,29,31,,43,47,21,36,44,45
3,12:02,5v5,TOR,16,T,26,19,26,or,or,oc,y,y,,,,,,-1,31,20088,10/21/2015,BUF,TOR,,,,63,90,9,6,46,31,,16,26,19,2,3,45
3,10:27,5v5,BUF,23,B,15,,,orrc,,,y,,,,,,,-1,45,20088,10/21/2015,BUF,TOR,,,,15,23,82,6,46,31,,43,47,21,36,46,45
3,10:19,5v5,BUF,6,W,82,23,,opr,or,,,,,,,,,-1,45,20088,10/21/2015,BUF,TOR,,,,15,23,82,6,46,31,,43,47,21,36,46,45
3,10:12,5v5,BUF,28,T,12,6,26,opl,ol,opl,y,y,,,,,,-1,45,20088,10/21/2015,BUF,TOR,,,,28,12,26,6,46,31,,24,28,33,44,52,45
3,8:01,5v5,BUF,88,W,22,,,oc,,,,y,,,,,,-1,45,20088,10/21/2015,BUF,TOR,,,,22,44,88,4,55,31,,43,15,21,2,36,45
3,7:30,5v5,TOR,52,O,40,44,,oc,ol,,,y,,,,,,-1,31,20088,10/21/2015,BUF,TOR,,,,22,44,88,4,55,31,,15,33,40,44,52,45
3,6:44,5v5,TOR,2,S,26,16,,oprrr,oelc,,,,,,,,,-1,31,20088,10/21/2015,BUF,TOR,,,,15,63,90,6,46,31,,16,26,19,2,46,45
3,6:08,5v5,BUF,46,S,63,90,,oc,ol,,,y,,,,,,-1,45,20088,10/21/2015,BUF,TOR,,,,15,63,90,6,46,31,,16,26,19,2,46,45
3,5:55,5v5,BUF,3,S,29,12,,or,or,,,,,,,,,-1,45,20088,10/21/2015,BUF,TOR,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,4:50,5v5,TOR,47,W,21,46,,dl,dl,,,y,,,,,,-1,31,20088,10/21/2015,BUF,TOR,,,,15,9,26,4,55,31,,43,47,21,44,46,45
3,3:59,5v4,BUF,23,T,90,63,90,oc,opl,ol,y,,,,,,,0,45,20088,10/21/2015,BUF,TOR,,,,23,63,90,26,46,31,,16,40,2,44,45,0
3,2:30,5v4,BUF,12,T,29,46,9,oc,or,opr,y,y,,,,,,0,45,20088,10/21/2015,BUF,TOR,,,,15,12,9,29,46,31,,16,23,36,46,45,0
3,1:26,5v5,BUF,44,B,28,3,,nc,dsr,,,,,,,,,0,45,20088,10/21/2015,BUF,TOR,,,,28,63,44,3,6,31,,43,15,21,3,44,45
4,4:23,3v3,BUF,9,W,90,,,orrc,,,y,y,,,,,,0,45,20088,10/21/2015,BUF,TOR,,,,90,9,0,0,55,31,,16,26,0,0,44,45
4,4:08,3v3,TOR,44,W,43,44,,dsc,dc,,y,y,,,,,,0,31,20088,10/21/2015,BUF,TOR,,,,15,63,0,0,55,31,,43,21,0,0,44,45
4,3:53,3v3,TOR,21,B,44,,,ol,,,y,,,,,,,0,31,20088,10/21/2015,BUF,TOR,,,,15,63,0,0,55,31,,43,21,0,0,44,45
4,3:34,3v3,TOR,43,W,44,45,,nl,dc,,y,,,,,,,0,31,20088,10/21/2015,BUF,TOR,,,,15,63,0,0,3,31,,43,21,0,0,3,45
4,2:04,3v3,TOR,47,W,2,24,,ol,nc,,,,,,,,,0,31,20088,10/21/2015,BUF,TOR,,,,90,9,0,0,46,31,,24,47,0,0,2,45
4,1:35,3v3,TOR,43,B,21,44,,orrc,or,,y,y,,,,,,0,31,20088,10/21/2015,BUF,TOR,,,,15,63,0,0,55,31,,43,21,0,0,44,45
4,1:29,3v3,TOR,21,W,43,44,21,orrr,oc,oc,y,,,,,,,0,31,20088,10/21/2015,BUF,TOR,,,,15,63,0,0,55,31,,43,21,0,0,44,45
4,0:09,3v3,TOR,2,O,21,,,oc,,,y,y,,,,,,0,31,20088,10/21/2015,BUF,TOR,,,,15,90,0,0,55,31,,43,21,0,0,2,45
4,0:03,3v3,TOR,21,W,2,,,orrc,,,y,,,,,,,0,31,20088,10/21/2015,BUF,TOR,,,,15,90,0,0,55,31,,43,21,0,0,44,45
1,19:16,5v5,N.J,9,w,19,,,nl,,,,,,,,,,0,35,107,10/24/2015,BUF,N.J,35,35,,15,63,22,29,55,35,,9,19,21,2,28,35
1,19:06,5v5,N.J,2,w,9,,,opr,,,,y,,,,,,0,35,107,10/24/2015,BUF,N.J,31,1,,15,63,22,29,55,35,,9,19,21,2,28,35
1,18:42,5v5,N.J,9,o,19,,,oelc,,,y,,,,,,,0,35,107,10/24/2015,BUF,N.J,,,,28,63,26,25,46,35,,9,19,22,2,44,35
1,18:19,5v5,BUF,25,o,63,,,opl,,,,,,,,,,0,35,107,10/24/2015,BUF,N.J,,,,28,63,26,25,46,35,,16,18,22,2,44,35
1,16:11,5v5,BUF,46,o,25,9,,opl,opl,,,y,,,,,,0,35,107,10/24/2015,BUF,N.J,,,,23,90,9,25,46,35,,14,20,13,2,28,35
1,15:21,5v5,BUF,9,w,4,,,ol,,,,,,,,,,0,35,107,10/24/2015,BUF,N.J,,,,23,90,9,25,46,35,,9,19,21,5,6,35
1,14:12,5v5,BUF,29,w,12,,,opl,,,,,,,,,,0,35,107,10/24/2015,BUF,N.J,,,,28,12,26,3,29,35,,16,18,22,28,44,35
1,12:43,5v5,N.J,21,t,6,9,,ol,opl,,,,,,,,,0,35,107,10/24/2015,BUF,N.J,,,,23,90,9,4,55,35,,9,19,21,5,6,35
1,11:18,5v4,BUF,63,s,46,90,46,oc,opl,oc,,y,,y,,,,0,35,107,10/24/2015,BUF,N.J,,,,23,63,90,26,46,35,,19,20,2,8,35,0
1,9:38,5v5,N.J,14,w,13,28,,nr,dr,,,,,,,,,1,35,107,10/24/2015,BUF,N.J,,,,63,90,22,4,55,35,,14,20,13,2,28,35
1,9:09,5v5,BUF,29,o,90,,,opl,,,,,,,,,,1,35,107,10/24/2015,BUF,N.J,,,,63,90,22,3,29,35,,14,20,13,2,28,35
1,8:54,5v5,BUF,3,w,44,29,,ol,opr,,,,,,,,,1,35,107,10/24/2015,BUF,N.J,,,,90,9,44,3,29,35,,14,20,13,2,28,35
1,8:37,5v5,BUF,29,o,44,,,opl,,,,,,,,,,1,35,107,10/24/2015,BUF,N.J,,,,90,9,44,3,29,35,,14,20,13,2,28,35
1,8:06,5v5,BUF,9,w,44,,,or,,,,,,,,,,1,35,107,10/24/2015,BUF,N.J,,,,17,9,44,25,46,35,,14,20,13,2,28,35
1,7:57,5v5,BUF,44,w,25,44,,oc,opl,,,,,,,,,1,35,107,10/24/2015,BUF,N.J,,,,17,9,44,25,46,35,,14,20,13,2,28,35
1,6:38,5v5,BUF,55,s,4,12,,opl,opl,,,y,,,,,,1,35,107,10/24/2015,BUF,N.J,,,,28,12,26,4,55,35,,16,18,22,8,44,35
1,6:34,5v5,BUF,55,o,26,,,opr,,,,,,,,,,1,35,107,10/24/2015,BUF,N.J,,,,28,12,26,4,55,35,,16,18,22,8,44,35
1,4:46,5v4,BUF,46,o,63,23,90,opr,or,nc,,,,,,,,1,35,107,10/24/2015,BUF,N.J,,,,23,63,90,26,46,35,,14,19,5,6,35,0
1,3:31,4v4,BUF,29,w,3,,,nc,,,,y,,,,,,1,35,107,10/24/2015,BUF,N.J,,,,63,12,3,29,35,0,,22,13,5,6,35,0
1,3:25,4v4,BUF,4,s,55,4,90,opc,opr,of,,,,,,,,1,35,107,10/24/2015,BUF,N.J,,,,90,9,4,55,35,0,,14,16,2,28,35,0
1,3:15,4v4,BUF,90,t,55,9,55,orrr,or,or,y,,,,,,,1,35,107,10/24/2015,BUF,N.J,,,,90,9,4,55,35,0,,14,16,51,2,28,35
1,3:06,4v5,BUF,9,s,90,55,,orrr,or,,,,,,,,,1,35,107,10/24/2015,BUF,N.J,,,,90,9,4,55,35,0,,14,16,51,2,28,35
1,2:41,5v4,N.J,21,o,28,16,21,oc,opr,oc,,y,,,,,,1,35,107,10/24/2015,BUF,N.J,,,,17,28,4,55,35,0,,14,16,21,22,28,35
1,0:53,5v5,N.J,20,w,14,,,of,,,y,y,,,13,y,,1,35,107,10/24/2015,BUF,N.J,,,,90,12,26,4,55,35,,14,20,13,2,28,35
1,0:50,5v5,N.J,14,r,,,,,,,y,y,,y,,,,1,35,107,10/24/2015,BUF,N.J,,,,90,12,26,4,55,35,,14,20,13,2,28,35
1,0:15,5v5,N.J,21,b,9,,,or,,,y,,,,,,,0,35,107,10/24/2015,BUF,N.J,,,,90,9,44,3,29,35,,9,16,21,2,5,35
2,18:24,5v4,BUF,90,t,46,,,or,,,,,,,,,,0,35,107,10/24/2015,BUF,N.J,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,17:29,5v4,BUF,63,s,46,63,,oc,opr,,,y,,,90,y,y,0,35,107,10/24/2015,BUF,N.J,,,,23,63,90,26,46,35,,18,19,2,5,6,35
2,16:40,5v5,N.J,28,s,2,28,13,opl,opr,oelpr,,,,,,,,1,35,107,10/24/2015,BUF,N.J,,,,28,12,22,4,55,35,,14,20,13,2,28,35
2,15:22,5v5,N.J,6,o,18,5,18,oelc,or,opc,,,,,,,,1,35,107,10/24/2015,BUF,N.J,,,,17,44,88,25,46,35,,18,51,11,5,6,35
2,14:53,5v5,N.J,22,w,18,,,nr,,,,y,,,,,,1,35,107,10/24/2015,BUF,N.J,,,,15,63,22,4,46,35,,16,18,22,2,28,35
2,14:03,5v5,N.J,21,w,28,,,dsc,,,,y,,,,,,1,35,107,10/24/2015,BUF,N.J,,,,23,90,9,3,29,35,,9,19,21,8,44,35
2,13:43,5v5,N.J,13,w,14,,,oc,,,,,,,,,,1,35,107,10/24/2015,BUF,N.J,,,,23,90,9,3,29,35,,14,20,13,2,8,35
2,12:42,5v5,BUF,26,t,55,4,12,or,opl,opl,,y,,,,,,1,35,107,10/24/2015,BUF,N.J,,,,28,12,26,4,55,35,,9,19,21,2,28,35
2,12:22,5v5,N.J,5,w,16,22,,opr,or,,,y,,,22,y,,1,35,107,10/24/2015,BUF,N.J,,,,15,63,22,3,29,35,,16,18,22,5,6,35
2,12:10,5v5,BUF,63,b,15,29,,orrl,dr,,y,y,,,,,,1,35,107,10/24/2015,BUF,N.J,,,,15,63,22,3,29,35,,16,18,22,5,6,35
2,11:46,5v5,BUF,46,s,9,90,,opr,ol,,,,,,,,,1,35,107,10/24/2015,BUF,N.J,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,11:14,5v5,N.J,44,o,14,13,20,opl,ol,nl,,,,,,,,1,35,107,10/24/2015,BUF,N.J,,,,23,90,44,25,46,35,,14,11,13,8,44,35
2,11:03,5v5,N.J,13,o,51,,,orrc,,,y,y,,y,,,,1,35,107,10/24/2015,BUF,N.J,,,,23,90,44,25,46,35,,51,11,13,8,44,35
2,10:27,5v5,N.J,9,o,21,,,oelc,,,y,y,,,,,,0,35,107,10/24/2015,BUF,N.J,,,,17,44,88,4,55,35,,9,19,21,5,6,35
2,10:23,5v5,N.J,5,o,9,,,oc,,,,y,,,,,,0,35,107,10/24/2015,BUF,N.J,,,,17,44,88,4,55,35,,9,19,21,5,6,35
2,8:55,5v4,N.J,20,o,5,13,5,oc,opl,ol,,,,,,,,0,35,107,10/24/2015,BUF,N.J,,,,15,90,4,55,35,0,,9,19,20,13,5,35
2,8:25,5v4,N.J,16,t,22,16,,or,nc,,,y,,,,,,0,35,107,10/24/2015,BUF,N.J,,,,28,12,3,46,35,0,,14,16,21,22,28,35
2,8:14,5v4,N.J,21,w,22,14,,or,opr,,,,,,,,,0,35,107,10/24/2015,BUF,N.J,,,,28,12,3,46,35,0,,14,16,21,22,28,35
2,8:08,5v4,N.J,21,o,28,14,,or,opr,,,,,,,,,0,35,107,10/24/2015,BUF,N.J,,,,28,12,3,46,35,0,,14,16,21,22,28,35
2,7:59,5v4,N.J,28,s,21,22,,opl,oc,,,,,,,,,0,35,107,10/24/2015,BUF,N.J,,,,28,12,3,46,35,0,,14,16,21,22,28,35
2,7:54,5v4,N.J,28,s,14,16,,opr,or,,,,,,,,,0,35,107,10/24/2015,BUF,N.J,,,,28,12,3,29,46,35,,14,16,21,22,28,35
2,7:49,5v5,N.J,14,w,22,,,or,,,y,,,,,,,0,35,107,10/24/2015,BUF,N.J,,,,28,12,3,29,46,35,,14,16,21,22,28,35
2,7:41,5v5,N.J,22,s,28,2,,oc,opl,,,y,,,,,,0,35,107,10/24/2015,BUF,N.J,,,,28,12,3,29,46,35,,14,16,22,2,28,35
2,5:40,5v5,BUF,4,o,15,,,orrr,,,,,,,,,,0,35,107,10/24/2015,BUF,N.J,,,,15,63,22,4,55,35,,9,19,21,5,8,35
2,4:04,5v5,BUF,44,t,29,17,,ol,opl,,,y,,,44,y,,0,35,107,10/24/2015,BUF,N.J,,,,17,44,88,3,29,35,,25,51,11,2,28,35
2,3:38,5v5,BUF,26,s,12,,,or,,,y,y,,,,,,0,35,107,10/24/2015,BUF,N.J,,,,28,12,26,3,29,35,,9,19,21,5,6,35
2,3:19,5v5,BUF,46,w,25,,,opl,,,,y,,,,,,0,35,107,10/24/2015,BUF,N.J,,,,15,63,22,25,46,35,,16,18,22,2,8,35
2,2:30,5v5,BUF,28,w,25,,,dsl,,,y,y,,,,,,0,35,107,10/24/2015,BUF,N.J,,,,17,28,12,25,46,35,,25,51,11,2,28,35
2,2:24,5v5,N.J,51,w,25,51,,nc,dl,,,,,,,,,0,35,107,10/24/2015,BUF,N.J,,,,17,28,12,25,46,35,,25,51,11,2,28,35
2,2:07,5v5,N.J,2,w,51,,,oell,,,,,,,,,,0,35,107,10/24/2015,BUF,N.J,,,,17,28,12,25,46,35,,25,51,11,2,28,35
2,1:57,5v5,N.J,2,o,28,,,opc,,,,y,,,,,,0,35,107,10/24/2015,BUF,N.J,,,,17,28,12,25,46,35,,25,51,11,2,28,35
2,1:37,5v5,BUF,3,s,29,,,opl,,,,,,,,,,0,35,107,10/24/2015,BUF,N.J,,,,90,9,44,3,29,35,,9,19,21,5,6,35
2,1:25,5v5,BUF,44,o,9,29,3,orrc,ol,opr,y,,,,,,,0,35,107,10/24/2015,BUF,N.J,,,,90,9,44,3,29,35,,9,19,21,5,6,35
