Period,Time,Strength,Team,Shooter,Shot Type?,A1,A2,A3,A1 Zone,A2 Zone,A3 Zone,SC?,SOG?,Oddman,G?,RB,RB SOG?,RB G?,Home Score State,Goalie,Game ID,Date,Home:,Away: ,Home Goalies,Away Goalies,Isles,F,F,F,D,D,G/Extra Attacker,Opp,F,F,F,D,D,G/Extra Attacker
2,11:15,5v5,NYI,51,w,12,51,,ol,ol,,,,,,,,,0,32,20071,10/17/15,NYI,S.J,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,10:50,5v5,NYI,21,o,51,21,12,oelc,ol,nl,y,y,,,,,,0,32,20071,10/17/15,NYI,S.J,,,,12,51,21,2,55,41,,50,42,83,44,61,32
2,10:40,5v5,S.J,42,o,83,42,,orrl,dc,,y,y,,y,,,,0,41,20071,10/17/15,NYI,S.J,,,,27,51,21,2,55,41,,50,42,83,4,88,32
2,9:49,5v5,NYI,27,t,91,,,oc,,,y,y,,,,,,-1,32,20071,10/17/15,NYI,S.J,,,,18,27,91,3,44,41,,48,89,18,4,88,32
2,9:13,5v5,S.J,82,w,8,,,oell,,,,y,,,,,,-1,41,20071,10/17/15,NYI,S.J,,,,53,15,17,3,44,41,,8,19,82,74,80,32
2,9:05,5v5,S.J,80,o,8,74,19,opr,opr,ol,,,,,,,,-1,41,20071,10/17/15,NYI,S.J,,,,53,15,17,3,44,41,,8,19,82,74,80,32
2,8:10,5v5,S.J,88,w,48,,,opr,,,,,,,,,,-1,41,20071,10/17/15,NYI,S.J,,,,29,84,86,2,55,41,,12,48,42,4,88,32
2,7:36,5v5,NYI,55,o,51,,,opr,,,,y,,,,,,-1,32,20071,10/17/15,NYI,S.J,,,,12,51,21,2,55,41,,12,48,42,4,88,32
2,6:44,5v5,NYI,29,w,14,84,,ol,ofp,,,,,,,,,-1,32,20071,10/17/15,NYI,S.J,,,,29,84,86,14,28,41,,50,57,83,44,61,32
2,6:39,5v5,NYI,84,o,29,,,ol,,,y,,,,,,,-1,32,20071,10/17/15,NYI,S.J,,,,29,84,86,14,28,41,,50,57,83,44,61,32
2,6:02,5v5,NYI,12,t,51,21,15,oc,oc,oelc,y,y,,y,,,,-1,32,20071,10/17/15,NYI,S.J,,,,12,51,21,3,44,41,,8,12,19,4,88,32
2,5:25,5v5,NYI,44,w,29,86,84,orrr,oc,nl,y,y,,,,,,0,32,20071,10/17/15,NYI,S.J,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,5:20,5v5,NYI,18,w,91,,,of,,,y,,,,,,,0,32,20071,10/17/15,NYI,S.J,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,4:24,5v5,S.J,88,o,12,42,12,opr,or,or,,,,,,,,0,41,20071,10/17/15,NYI,S.J,,,,18,27,91,2,55,41,,12,48,42,4,88,32
2,3:30,5v5,S.J,61,w,57,,,opl,,,,y,,,,,,0,41,20071,10/17/15,NYI,S.J,,,,29,84,86,3,44,41,,50,57,89,44,61,32
2,2:58,5v5,S.J,83,w,50,,,oc,,,,y,,,,,,0,41,20071,10/17/15,NYI,S.J,,,,84,15,17,3,44,41,,50,57,83,74,80,32
2,0:59,5v5,S.J,88,s,83,50,,opl,ol,,,y,,,,,,0,41,20071,10/17/15,NYI,S.J,,,,29,53,17,14,28,41,,50,57,83,4,88,32
2,0:52,5v5,S.J,88,w,8,19,,opl,of,,,,,,,,,0,41,20071,10/17/15,NYI,S.J,,,,12,51,21,3,44,41,,8,19,82,4,88,32
2,0:21,5v5,S.J,88,w,8,,,opl,,,,y,,,,,,0,41,20071,10/17/15,NYI,S.J,,,,18,27,91,3,44,41,,8,19,82,4,88,32
3,19:24,5v5,S.J,8,o,12,88,,oelr,or,,,y,,,,,,0,41,20071,10/17/15,NYI,S.J,,,,29,84,86,2,55,41,,8,12,48,4,88,32
3,18:39,5v5,S.J,82,w,19,82,,ol,or,,,,,,,,,0,41,20071,10/17/15,NYI,S.J,,,,12,51,21,3,44,41,,8,19,82,44,61,32
3,18:06,5v5,S.J,57,w,4,,,dsl,,,,,,,,,,0,41,20071,10/17/15,NYI,S.J,,,,18,27,91,14,28,41,,50,57,83,4,88,32
3,17:42,5v5,NYI,18,o,27,18,41,or,nr,dc,,,,,,,,0,32,20071,10/17/15,NYI,S.J,,,,18,27,91,2,55,41,,50,89,18,4,80,32
3,17:14,5v5,NYI,17,b,91,18,,or,or,,y,y,,,,,,0,32,20071,10/17/15,NYI,S.J,,,,18,91,17,2,55,41,,50,89,18,4,80,32
3,17:05,5v5,NYI,18,o,2,,,or,,,y,,,,,,,0,32,20071,10/17/15,NYI,S.J,,,,18,91,17,2,55,41,,50,89,18,4,80,32
3,16:31,5v5,S.J,42,w,48,,,oc,,,y,,,,,,,0,41,20071,10/17/15,NYI,S.J,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,16:20,5v5,S.J,48,w,32,,,dsl,,,,y,,,,,,0,41,20071,10/17/15,NYI,S.J,,,,53,15,17,3,44,41,,12,48,42,4,88,32
3,15:45,5v5,NYI,21,w,12,,,nl,,,y,y,1 on 0,,,,,0,32,20071,10/17/15,NYI,S.J,,,,12,51,21,3,44,41,,8,19,82,4,88,32
3,14:14,5v5,NYI,51,w,2,,,nc,,,,y,,,,,,1,32,20071,10/17/15,NYI,S.J,,,,12,51,21,2,55,41,,8,19,82,44,74,32
3,12:26,5v5,S.J,57,w,48,80,32,dsl,dl,dc,,y,,,,,,1,41,20071,10/17/15,NYI,S.J,,,,18,27,91,2,55,41,,50,57,83,44,61,32
3,11:58,5v5,NYI,12,w,91,2,18,oc,nc,dc,,,,,,,,1,32,20071,10/17/15,NYI,S.J,,,,12,18,91,2,55,41,,19,57,83,44,61,32
3,11:41,5v5,S.J,12,o,88,19,,opl,ofp,,,y,,,,,,1,41,20071,10/17/15,NYI,S.J,,,,12,18,91,2,3,41,,8,12,19,4,88,32
3,11:10,5v5,NYI,51,w,21,12,,nc,dr,,,y,,,,,,1,32,20071,10/17/15,NYI,S.J,,,,12,51,21,3,44,41,,8,12,19,4,88,32
3,10:16,5v5,S.J,12,w,8,44,,nl,dl,,,y,,,,,,1,41,20071,10/17/15,NYI,S.J,,,,29,84,86,3,44,41,,8,12,19,44,61,32
3,9:51,5v5,NYI,15,w,53,55,,nr,dc,,,y,,,,,,1,32,20071,10/17/15,NYI,S.J,,,,53,15,17,2,55,41,,50,57,82,74,80,32
3,8:51,5v5,NYI,29,w,84,,,oc,,,y,y,,y,,,,1,32,20071,10/17/15,NYI,S.J,,,,29,84,86,3,44,41,,8,12,50,44,61,32
3,8:05,5v5,S.J,89,w,18,89,4,nc,nl,dl,,y,,,,,,2,41,20071,10/17/15,NYI,S.J,,,,53,15,17,14,28,41,,50,89,18,4,88,32
3,7:52,5v5,S.J,88,w,50,,,oelpc,,,,y,,,,,,2,41,20071,10/17/15,NYI,S.J,,,,53,15,17,14,28,41,,50,89,18,4,88,32
3,5:43,5v4,NYI,91,w,2,91,18,ol,oelpl,oelc,,y,,,,,,2,32,20071,10/17/15,NYI,S.J,,,,18,29,84,91,2,41,,48,83,4,74,32,0
3,5:02,5v4,NYI,2,s,51,84,,opr,oelr,,,,,,,,,2,32,20071,10/17/15,NYI,S.J,,,,29,51,84,2,55,41,,18,42,44,61,88,32
3,3:38,5v5,NYI,24,o,24,,,ol,,,y,y,,,,,,2,32,20071,10/17/15,NYI,S.J,,,,29,84,86,14,28,41,,50,57,82,4,61,32
3,2:59,5v6,NYI,51,b,21,,,nc,,,y,y,,y,,,,2,32,20071,10/17/15,NYI,S.J,,,,12,51,21,3,44,41,,8,12,19,42,44,88
3,2:12,5v5,NYI,91,s,27,91,,ol,nr,,y,y,,,,,,3,32,20071,10/17/15,NYI,S.J,,,,18,27,91,2,55,41,,50,57,89,61,74,32
1,19:07,5v5,NYI,51,o,12,,,ol,,,y,y,,,,,,0,35,173,11/3/2015,NYI,N.J,41,35,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,19:01,5v5,NYI,2,w,51,,,opl,,,,,,,,,,0,35,173,11/3/2015,NYI,N.J,1,1,,12,51,21,2,55,41,,19,21,51,2,28,35
1,18:10,5v5,NYI,28,s,29,,,opr,,,,,,,,,,0,35,173,11/3/2015,NYI,N.J,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,17:33,5v5,N.J,13,w,8,13,14,or,opr,of,,,,,,,,0,41,173,11/3/2015,NYI,N.J,,,,53,15,17,28,37,41,,14,20,13,8,44,35
1,17:08,5v5,N.J,14,w,20,8,,nr,dc,,,,,,,,,0,41,173,11/3/2015,NYI,N.J,,,,84,16,86,3,44,41,,14,20,13,2,7,35
1,16:10,5v5,N.J,23,w,5,,,dsr,,,,y,,,,,,0,41,173,11/3/2015,NYI,N.J,,,,18,27,29,2,55,41,,18,11,23,5,6,35
1,15:28,5v5,N.J,21,w,51,,,or,,,,,,,,,,0,41,173,11/3/2015,NYI,N.J,,,,12,51,21,28,37,41,,19,21,51,7,28,35
1,15:25,5v5,N.J,28,o,7,19,,or,ofp,,,,,,,,,0,41,173,11/3/2015,NYI,N.J,,,,12,51,21,28,37,41,,19,21,51,7,28,35
1,15:12,5v5,NYI,55,w,53,,,oelr,,,,,,,,,,0,35,173,11/3/2015,NYI,N.J,,,,12,51,21,2,55,41,,16,18,22,5,6,35
1,15:05,5v5,NYI,55,w,21,51,,opr,ofp,,,,,,,,,0,35,173,11/3/2015,NYI,N.J,,,,12,51,21,2,55,41,,16,18,22,5,6,35
1,14:39,5v5,N.J,22,o,16,,,ol,,,,,,,,,,0,41,173,11/3/2015,NYI,N.J,,,,12,51,21,2,55,41,,16,18,22,5,6,35
1,14:23,5v5,N.J,6,o,18,,,opl,,,,,,,,,,0,41,173,11/3/2015,NYI,N.J,,,,12,51,21,2,55,41,,16,18,22,5,6,35
1,14:15,5v5,N.J,5,w,18,,,opl,,,,,,,,,,0,41,173,11/3/2015,NYI,N.J,,,,12,51,21,2,55,41,,16,18,22,5,6,35
1,13:19,5v5,N.J,44,w,13,14,,of,opr,,,,,,,,,0,41,173,11/3/2015,NYI,N.J,,,,84,16,86,3,44,41,,14,20,13,8,44,35
1,13:13,5v5,N.J,8,o,20,,,opl,,,,,,,,,,0,41,173,11/3/2015,NYI,N.J,,,,84,16,86,3,44,41,,14,20,13,8,44,35
1,12:49,5v5,NYI,37,o,18,29,27,opl,oelc,or,,,,,,,,0,35,173,11/3/2015,NYI,N.J,,,,18,27,29,28,37,41,,11,22,13,8,44,35
1,12:38,5v5,NYI,29,t,28,27,,oc,opr,,y,y,,,29,y,y,0,35,173,11/3/2015,NYI,N.J,,,,18,27,29,28,37,41,,11,22,13,8,44,35
1,12:19,5v5,NYI,17,w,53,,,nc,,,,y,,,,,,1,35,173,11/3/2015,NYI,N.J,,,,53,15,17,2,55,41,,19,21,51,2,28,35
1,11:36,5v5,NYI,21,s,51,12,,nl,dl,,,,,,,,,1,35,173,11/3/2015,NYI,N.J,,,,12,51,21,28,37,41,,16,18,23,5,6,35
1,10:43,5v5,NYI,3,w,86,,,nc,,,,,,,,,,1,35,173,11/3/2015,NYI,N.J,,,,84,16,86,3,55,41,,21,11,23,7,8,35
1,9:27,5v5,N.J,6,s,20,,,opr,,,,y,,,,,,1,41,173,11/3/2015,NYI,N.J,,,,18,27,29,2,55,41,,16,20,13,5,6,35
1,8:53,5v5,N.J,19,w,51,,,ol,,,,,,,,,,1,41,173,11/3/2015,NYI,N.J,,,,18,27,51,2,55,41,,16,18,51,7,44,35
1,8:19,5v5,NYI,21,s,28,12,,or,opr,,,,,,,,,1,35,173,11/3/2015,NYI,N.J,,,,12,51,21,28,37,41,,16,18,22,2,28,35
1,6:44,5v5,NYI,3,w,44,84,,opl,opl,,,,,,,,,1,35,173,11/3/2015,NYI,N.J,,,,84,16,86,3,44,41,,11,22,23,5,6,35
1,6:23,5v5,NYI,55,o,29,,,opc,,,,,,,,,,1,35,173,11/3/2015,NYI,N.J,,,,18,27,29,2,55,41,,19,21,51,7,8,35
1,5:54,5v5,N.J,8,w,51,21,,opr,or,,,,,,,,,1,41,173,11/3/2015,NYI,N.J,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,4:48,5v5,NYI,3,w,17,,,opr,,,,,,,,,,1,35,173,11/3/2015,NYI,N.J,,,,51,15,17,3,44,41,,14,20,13,6,28,35
1,3:45,5v5,NYI,16,s,86,28,,or,dr,,,y,,,,,,1,35,173,11/3/2015,NYI,N.J,,,,84,16,86,28,37,41,,16,11,23,2,28,35
1,3:40,5v5,NYI,37,w,53,,,of,,,,,,,,,,1,35,173,11/3/2015,NYI,N.J,,,,53,15,17,28,37,41,,16,11,23,2,28,35
1,3:26,5v5,NYI,37,w,28,,,opr,,,,y,,,,,,1,35,173,11/3/2015,NYI,N.J,,,,53,15,17,28,37,41,,16,11,23,2,28,35
1,2:13,5v5,NYI,27,w,55,,,dr,,,,y,,,,,,1,35,173,11/3/2015,NYI,N.J,,,,18,27,29,2,55,41,,19,21,51,5,6,35
1,2:04,5v5,NYI,3,o,27,,,opr,,,,y,,,,,,1,35,173,11/3/2015,NYI,N.J,,,,18,27,29,3,44,41,,19,21,51,5,6,35
1,0:47,5v5,NYI,12,w,51,28,51,oelc,or,oc,y,y,,,,,,1,35,173,11/3/2015,NYI,N.J,,,,12,51,21,28,37,41,,16,18,22,5,6,35
1,0:21,5v5,N.J,5,w,6,14,13,opl,opc,or,,,,,,,,1,41,173,11/3/2015,NYI,N.J,,,,18,27,29,2,55,41,,14,20,13,5,6,35
2,18:55,5v5,NYI,27,s,55,,,dsr,,,,y,,,,,,1,35,173,11/3/2015,NYI,N.J,,,,18,27,29,2,55,41,,19,21,51,5,28,35
2,18:27,5v5,N.J,2,w,19,21,,orrc,ol,,y,y,,,,,,1,41,173,11/3/2015,NYI,N.J,,,,18,27,29,2,55,41,,19,21,51,2,28,35
2,17:38,5v4,N.J,28,o,13,14,13,opr,or,or,,,,,14,,,1,41,173,11/3/2015,NYI,N.J,,,,53,15,37,55,41,0,,14,20,22,13,28,35
2,17:01,5v4,N.J,13,w,28,13,20,oc,opr,or,,,,,,,,1,41,173,11/3/2015,NYI,N.J,,,,53,86,37,55,41,0,,14,19,20,13,28,35
2,16:37,4v5,NYI,51,s,86,,,dr,,,,y,,,,,,1,35,173,11/3/2015,NYI,N.J,,,,51,86,44,55,41,0,,16,19,21,51,44,35
2,16:07,5v4,N.J,44,w,19,,,opr,,,,y,,,,,,1,41,173,11/3/2015,NYI,N.J,,,,29,15,3,44,41,0,,14,20,13,7,8,35
2,15:50,5v5,N.J,14,w,13,,,oelc,,,y,,,,,,,1,41,173,11/3/2015,NYI,N.J,,,,12,51,53,3,44,41,,14,20,13,7,8,35
2,15:47,5v5,N.J,8,w,11,,,ofp,,,,,,,,,,1,41,173,11/3/2015,NYI,N.J,,,,12,51,53,3,44,41,,14,20,13,7,8,35
2,14:54,5v5,NYI,55,s,51,2,,opr,ol,,,y,,,,,,1,35,173,11/3/2015,NYI,N.J,,,,12,51,21,2,55,41,,18,11,23,7,8,35
2,12:45,4v4,NYI,3,o,84,18,84,opr,oc,nc,,y,,,,,,1,35,173,11/3/2015,NYI,N.J,,,,18,84,3,44,41,0,,14,13,5,6,35,0
2,12:37,4v4,N.J,13,w,6,14,,oc,nr,,,,,,,,,1,41,173,11/3/2015,NYI,N.J,,,,18,84,3,44,41,0,,14,13,5,6,35,0
2,12:21,4v4,NYI,3,s,84,44,,opr,nc,,,,,,,,,1,35,173,11/3/2015,NYI,N.J,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,9:54,5v5,N.J,2,w,14,,,of,,,,,,,,,,1,41,173,11/3/2015,NYI,N.J,,,,53,16,86,3,44,41,,21,11,23,2,44,35
2,9:20,5v5,N.J,2,w,19,21,,opl,oelc,,,,,,,,,1,41,173,11/3/2015,NYI,N.J,,,,12,51,21,2,55,41,,19,21,51,2,7,35
2,9:03,5v5,NYI,21,w,51,21,,nc,dr,,,y,,,,,,1,35,173,11/3/2015,NYI,N.J,,,,12,51,21,2,55,41,,19,21,51,2,7,35
2,8:47,5v5,N.J,2,w,18,6,22,oc,ol,oelpc,,,,,,,,1,41,173,11/3/2015,NYI,N.J,,,,18,27,29,28,37,41,,16,18,22,5,6,35
2,7:28,4v5,NYI,53,w,37,,,dsr,,,,,,,,,,1,35,173,11/3/2015,NYI,N.J,,,,53,15,3,44,41,0,,16,19,21,51,44,35
2,5:43,5v5,NYI,27,w,84,15,,oc,nl,,,,,,,,,1,35,173,11/3/2015,NYI,N.J,,,,27,15,16,3,37,41,,18,11,23,2,28,35
2,5:21,5v5,N.J,16,w,22,,,nl,,,,y,,,,,,1,41,173,11/3/2015,NYI,N.J,,,,53,15,17,2,28,41,,18,11,23,2,28,35
2,5:00,4v4,N.J,5,w,19,,,opr,,,,,,,,,,1,41,173,11/3/2015,NYI,N.J,,,,51,21,2,55,41,0,,19,21,5,6,35,0
2,4:36,4v4,N.J,6,w,21,19,,or,oc,,,,,,,,,1,41,173,11/3/2015,NYI,N.J,,,,51,21,2,55,41,0,,19,21,5,6,35,0
2,3:26,4v4,NYI,12,w,84,44,,ol,nc,,,,,,,,,1,35,173,11/3/2015,NYI,N.J,,,,12,84,37,44,41,0,,16,20,2,28,35,0
2,3:20,4v4,NYI,44,w,12,,,opl,,,,y,,,,,,1,35,173,11/3/2015,NYI,N.J,,,,12,84,37,44,41,0,,16,20,2,28,35,0
2,2:55,5v5,N.J,8,w,51,,,opr,,,,,,,,,,1,41,173,11/3/2015,NYI,N.J,,,,12,84,17,28,37,41,,19,51,22,7,8,35
2,2:48,5v5,N.J,8,w,19,51,,oelpc,or,,,,,,,,,1,41,173,11/3/2015,NYI,N.J,,,,12,84,17,28,37,41,,19,51,22,7,8,35
2,2:14,5v5,N.J,16,t,5,22,16,or,opl,ol,y,y,,,,,,1,41,173,11/3/2015,NYI,N.J,,,,12,84,17,28,37,41,,16,18,22,5,6,35
2,1:05,5v5,NYI,3,w,44,18,,opl,oelpl,,,,,,,,,1,35,173,11/3/2015,NYI,N.J,,,,18,27,29,3,44,41,,14,20,13,2,28,35
2,0:48,5v5,NYI,29,w,44,3,,ol,opr,,,,,,,,,1,35,173,11/3/2015,NYI,N.J,,,,18,27,29,3,44,41,,14,20,13,2,28,35
2,0:41,5v5,NYI,29,t,44,3,29,ol,opr,oelpr,y,y,,,,,,1,35,173,11/3/2015,NYI,N.J,,,,18,27,29,3,44,41,,14,20,13,2,28,35
3,18:47,5v5,NYI,21,w,51,12,2,nl,nl,dsc,,,,,,,,1,35,173,11/3/2015,NYI,N.J,,,,12,51,21,2,55,41,,19,21,51,2,28,35
3,17:55,5v5,NYI,37,s,28,17,,oelpr,opr,,,,,,,,,1,35,173,11/3/2015,NYI,N.J,,,,53,15,17,28,37,41,,16,18,22,8,44,35
3,17:25,5v4,N.J,20,w,28,22,14,oc,opc,of,,,,,,,,1,41,173,11/3/2015,NYI,N.J,,,,51,86,3,44,41,0,,14,20,22,13,28,35
3,16:37,5v4,N.J,28,s,13,20,,opr,oc,,,y,,,,,,1,41,173,11/3/2015,NYI,N.J,,,,53,15,3,55,41,0,,14,20,22,13,28,35
3,16:04,5v4,N.J,44,o,21,19,,opr,or,,,,,,,,,1,41,173,11/3/2015,NYI,N.J,,,,51,86,2,55,41,0,,16,19,21,51,44,35
3,15:59,5v4,N.J,21,o,44,9,,opr,oc,,,y,,,19,y,y,1,41,173,11/3/2015,NYI,N.J,,,,51,86,2,55,41,0,,16,19,21,51,44,35
3,14:56,5v5,N.J,11,w,23,2,,nr,nc,,,,,,,,,0,41,173,11/3/2015,NYI,N.J,,,,53,15,17,28,37,41,,18,11,23,2,7,35
3,14:49,5v5,N.J,23,w,11,,,of,,,,,,,,,,0,41,173,11/3/2015,NYI,N.J,,,,53,15,17,28,37,41,,18,11,23,2,7,35
3,11:58,5v5,N.J,8,w,16,22,,of,opc,,,,,,,,,0,41,173,11/3/2015,NYI,N.J,,,,18,27,29,28,37,41,,16,18,22,7,8,35
3,11:21,5v5,NYI,3,w,44,16,86,opl,oelpl,oell,,y,,,,,,0,35,173,11/3/2015,NYI,N.J,,,,84,16,86,3,44,41,,51,11,23,2,28,35
3,9:37,5v5,NYI,53,a,17,,,ol,,,,y,,,,,,0,35,173,11/3/2015,NYI,N.J,,,,53,15,17,28,37,41,,18,11,23,5,6,35
3,8:42,5v5,NYI,86,w,84,,,oc,,,,,,,,,,0,35,173,11/3/2015,NYI,N.J,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,8:30,5v5,NYI,55,o,2,84,,oelpr,ofp,,,,,,,,,0,35,173,11/3/2015,NYI,N.J,,,,84,16,86,2,55,41,,19,21,51,5,6,35
3,6:39,5v5,NYI,37,w,28,17,,opr,or,,,,,,,,,0,35,173,11/3/2015,NYI,N.J,,,,29,15,17,28,37,41,,16,18,22,2,28,35
3,5:37,5v5,NYI,16,s,2,,,nr,,,,y,,,,,,0,35,173,11/3/2015,NYI,N.J,,,,84,16,86,2,55,41,,51,11,23,6,44,35
3,4:49,5v5,N.J,8,w,23,8,,oelpr,or,,,,,,,,,0,41,173,11/3/2015,NYI,N.J,,,,12,53,15,28,37,41,,16,11,23,7,8,35
3,3:18,5v5,NYI,55,w,18,,,dl,,,,,,,,,,0,35,173,11/3/2015,NYI,N.J,,,,27,84,16,28,55,41,,14,51,20,7,8,35
3,2:37,5v5,NYI,86,w,16,3,,orrr,dr,,y,y,,,,,,0,35,173,11/3/2015,NYI,N.J,,,,84,16,86,3,44,41,,14,20,13,28,44,35
3,2:14,5v5,NYI,17,t,37,28,53,or,opr,opr,y,y,,,53,y,y,0,35,173,11/3/2015,NYI,N.J,,,,53,15,17,28,37,41,,16,18,22,5,6,35
3,0:59,6v5,N.J,44,w,8,,,opl,,,,,,,,,,1,41,173,11/3/2015,NYI,N.J,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,0:40,6v5,N.J,44,w,14,13,,or,nr,,,,,,,,,1,41,173,11/3/2015,NYI,N.J,,,,12,51,21,3,44,41,,14,19,20,13,8,44
3,0:32,5v6,NYI,12,w,51,,,nl,,,y,,,,,,,1,35,173,11/3/2015,NYI,N.J,,,,12,51,21,3,44,41,,14,19,20,13,8,44
3,0:10,6v5,N.J,13,o,28,13,19,oc,opr,of,,y,,,,,,1,41,173,11/3/2015,NYI,N.J,,,,53,15,37,55,41,0,,14,19,21,20,13,28
1,18:32,5v5,NYI,21,t,44,55,29,ol,opr,opr,y,,,,,,,0,35,445,12/13/2015,NYI,N.J,1,35,,29,91,21,44,55,1,,25,11,22,5,6,35
1,16:18,5v5,NYI,3,w,91,,,ofp,,,,y,,,,,,0,35,445,12/13/2015,NYI,N.J,41,1,,29,91,21,2,3,1,,16,20,13,2,28,35
1,15:02,5v5,N.J,44,w,26,,,opl,,,,,,,,,,0,1,445,12/13/2015,NYI,N.J,,,,84,16,86,14,28,1,,48,51,26,8,44,35
1,14:39,5v5,NYI,44,s,55,53,,nr,nf,,,y,,,,,,0,35,445,12/13/2015,NYI,N.J,,,,53,15,17,44,55,1,,9,21,64,2,8,35
1,13:47,5v4,NYI,2,o,51,2,91,opl,oc,opr,,,,,,,,0,35,445,12/13/2015,NYI,N.J,,,,29,51,91,21,2,1,,16,20,5,6,35,0
1,12:38,5v4,NYI,84,w,12,84,,ol,or,,y,,,,,,,0,35,445,12/13/2015,NYI,N.J,,,,12,27,84,3,28,1,,20,13,2,8,35,0
1,12:17,5v5,NYI,2,o,84,12,3,opl,oelc,or,,y,,y,,,,0,35,445,12/13/2015,NYI,N.J,,,,12,27,84,3,28,1,,21,20,13,2,8,35
1,11:46,5v5,NYI,55,s,53,,,opr,,,,,,,,,,1,35,445,12/13/2015,NYI,N.J,,,,53,15,17,44,55,1,,9,21,64,2,28,35
1,11:20,5v5,N.J,8,s,64,,,oelpr,,,,,,,,,,1,1,445,12/13/2015,NYI,N.J,,,,12,27,51,44,55,1,,9,21,64,8,44,35
