Period,Time,Strength,Team,Shooter,Shot Type?,A1,A2,A3,A1 Zone,A2 Zone,A3 Zone,SC?,SOG?,Oddman,G?,RB,RB SOG?,RB G?,Home Score State,Goalie,Game ID,Date,Home:,Away: ,Home Goalies,Away Goalies,Kings,F,F,F,D,D,G/Extra Attacker,Opp,F,F,F,D,D,G/Extra Attacker
2,4:27,5v5,L.A,6,w,15,,,of,,,,y,,,,,,-2,30,20045,10/13/2015,L.A,VAN,,,,15,71,13,6,10,32,,21,15,36,2,44,30
2,4:09,5v4,VAN,33,t,23,21,,oc,opl,,,,,,,,,-2,32,20045,10/13/2015,L.A,VAN,,,,11,77,3,8,32,0,,21,33,17,22,23,30
2,3:24,5v4,VAN,17,w,33,23,33,orrc,oc,or,y,y,,,,,,-2,32,20045,10/13/2015,L.A,VAN,,,,73,77,3,8,32,0,,21,33,17,22,23,30
2,3:14,5v4,VAN,53,o,47,8,,ol,ol,,y,,,,,,,-2,32,20045,10/13/2015,L.A,VAN,,,,11,22,6,27,32,0,,53,14,47,8,27,30
2,2:28,5v4,VAN,23,o,27,23,14,ol,or,opr,,,,,,,,-2,32,20045,10/13/2015,L.A,VAN,,,,21,70,3,8,32,0,,53,14,47,23,27,30
2,1:53,5v5,VAN,36,w,23,,,dsl,,,y,y,1 on 0,,,,,-2,32,20045,10/13/2015,L.A,VAN,,,,73,77,70,3,8,32,,24,36,9,5,23,30
2,1:17,5v5,VAN,21,w,33,,,orrl,,,y,,,,,,,-2,32,20045,10/13/2015,L.A,VAN,,,,11,12,23,3,8,32,,21,33,22,8,23,30
2,0:59,5v5,VAN,22,w,8,23,8,or,ol,or,,,,,,,,-2,32,20045,10/13/2015,L.A,VAN,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,0:33,5v5,L.A,6,o,23,10,,oelc,oc,,y,,,,,,,-2,30,20045,10/13/2015,L.A,VAN,,,,21,23,70,6,27,32,,53,17,36,5,27,30
2,0:02,5v5,L.A,27,o,6,21,70,opl,orrr,or,,,,,,,,-2,30,20045,10/13/2015,L.A,VAN,,,,21,22,70,6,27,32,,53,17,36,5,27,30
3,19:44,5v5,L.A,23,w,11,3,,dl,dl,,,,,,,,,-2,30,20045,10/13/2015,L.A,VAN,,,,11,12,23,3,8,32,,33,14,22,8,23,30
3,19:37,5v5,L.A,8,w,3,11,12,ol,opl,ol,,,,,,,,-2,30,20045,10/13/2015,L.A,VAN,,,,11,12,23,3,8,32,,33,14,22,8,23,30
3,19:31,5v5,L.A,12,w,23,3,,ol,ol,,y,y,,,8,,,-2,30,20045,10/13/2015,L.A,VAN,,,,11,12,23,3,8,32,,33,14,22,8,23,30
3,18:02,5v5,L.A,21,w,70,3,27,ol,dsl,dr,,,,,,,,-2,30,20045,10/13/2015,L.A,VAN,,,,21,22,70,6,27,32,,33,14,22,8,23,30
3,16:50,5v5,L.A,8,w,11,,,ofp,,,,,,,,,,-2,30,20045,10/13/2015,L.A,VAN,,,,11,12,23,3,8,32,,21,15,36,8,23,30
3,15:12,4v5,VAN,53,w,36,,,orrl,,,y,y,2 on 1,,,,,-2,32,20045,10/13/2015,L.A,VAN,,,,11,77,12,8,27,32,,53,36,8,23,30,0
3,14:47,5v4,L.A,27,s,8,,,or,,,,y,,,,,,-2,30,20045,10/13/2015,L.A,VAN,,,,11,77,12,8,27,32,,53,36,8,23,30,0
3,13:28,5v5,L.A,8,s,70,10,70,oprrl,ol,oelpl,,,,,,,,-2,30,20045,10/13/2015,L.A,VAN,,,,21,22,70,8,10,32,,24,9,14,27,44,30
3,12:00,5v4,L.A,11,w,8,11,,oc,opl,,y,y,,,,,,-2,30,20045,10/13/2015,L.A,VAN,,,,11,77,12,8,27,32,,21,14,2,5,30,0
3,11:33,5v4,L.A,10,s,6,73,6,or,ol,oc,,,,,,,,-2,30,20045,10/13/2015,L.A,VAN,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,11:09,5v4,L.A,10,o,6,73,,ol,opl,,,,,,,,,-2,30,20045,10/13/2015,L.A,VAN,,,,73,17,23,6,10,32,,53,36,8,23,30,0
3,11:01,5v4,L.A,6,w,73,23,,opl,ol,,,,,,,,,-2,30,20045,10/13/2015,L.A,VAN,,,,73,17,23,6,10,32,,53,36,8,23,30,0
3,10:12,5v4,L.A,27,w,11,,,opl,,,,,,,,,,-2,30,20045,10/13/2015,L.A,VAN,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,8:31,5v5,L.A,22,w,8,70,,nc,dl,,,,,,,,,-2,30,20045,10/13/2015,L.A,VAN,,,,21,22,70,3,8,32,,33,17,22,27,44,30
3,8:06,5v5,L.A,70,w,6,3,,orrc,dr,,y,y,,,,,,-2,30,20045,10/13/2015,L.A,VAN,,,,21,22,70,3,8,32,,15,24,36,5,27,30
3,7:31,5v5,L.A,71,w,27,,,oc,,,,,,,,,,-2,30,20045,10/13/2015,L.A,VAN,,,,15,71,13,6,27,32,,53,17,9,8,23,30
3,4:30,5v5,L.A,27,s,8,,,oc,,,,,,,,,,-2,30,20045,10/13/2015,L.A,VAN,,,,21,22,70,8,27,32,,21,33,22,2,44,30
3,3:18,5v5,L.A,11,o,23,,,oelc,,,y,y,,,,,,-2,30,20045,10/13/2015,L.A,VAN,,,,73,77,17,70,8,27,,15,24,36,5,27,30
3,3:13,6v5,L.A,27,s,77,,,ofp,,,,,,,,,,-2,30,20045,10/13/2015,L.A,VAN,,,,73,77,17,70,8,27,,15,24,36,5,27,30
3,2:39,5v6,VAN,15,w,36,,,nc,,,,y,,y,,,,-2,32,20045,10/13/2015,L.A,VAN,,,,73,77,17,70,8,27,,15,24,36,23,27,30
3,1:30,5v5,VAN,17,w,5,,,dc,,,,y,,,,,,-3,32,20045,10/13/2015,L.A,VAN,,,,21,22,71,2,27,32,,53,17,14,5,27,30
3,1:13,5v5,VAN,36,s,23,36,24,ol,opl,of,,y,,,,,,-3,32,20045,10/13/2015,L.A,VAN,,,,21,22,71,2,27,32,,15,24,36,8,23,30
1,19:12,5v5,S.J,61,w,19,83,,nl,nl,,,y,,,,,,0,1,20099,10/22/2015,S.J,L.A,31,1,,11,12,23,6,27,1,,8,19,83,44,61,31
1,19:02,5v5,S.J,83,t,61,8,19,or,opc,of,,,,,,,,0,1,20099,10/22/2015,S.J,L.A,32,32,,21,22,70,3,8,1,,8,19,83,41,80,31
1,18:22,5v5,S.J,61,o,57,,,opr,,,,y,,,,,,0,1,20099,10/22/2015,S.J,L.A,,,,21,22,70,3,8,1,,50,57,89,44,61,31
1,18:03,5v5,S.J,57,w,50,89,44,nc,dl,dc,,y,,,,,,0,1,20099,10/22/2015,S.J,L.A,,,,21,12,70,5,10,1,,50,57,89,44,61,31
1,17:49,5v5,L.A,12,w,11,,,oc,,,y,,,,,,,0,31,20099,10/22/2015,S.J,L.A,,,,11,12,23,5,10,1,,50,57,89,44,61,31
1,17:39,5v5,L.A,23,t,10,,,ol,,,y,y,,,,,,0,31,20099,10/22/2015,S.J,L.A,,,,11,12,23,10,27,1,,50,57,89,44,61,31
1,16:53,5v5,L.A,77,w,71,,,or,,,,,,,,,,0,31,20099,10/22/2015,S.J,L.A,,,,71,77,17,3,8,1,,12,48,18,41,88,31
1,16:29,5v5,L.A,77,w,73,17,3,nc,dl,dc,,y,,,,,,0,31,20099,10/22/2015,S.J,L.A,,,,73,77,17,3,8,1,,12,48,42,44,61,31
1,15:45,5v5,L.A,27,w,21,,,ofp,,,,,,,,,,0,31,20099,10/22/2015,S.J,L.A,,,,21,22,70,6,27,1,,50,57,89,41,80,31
1,13:49,5v5,L.A,73,s,77,,,ol,,,,,,,,,,0,31,20099,10/22/2015,S.J,L.A,,,,73,77,17,5,10,1,,38,18,11,4,88,31
1,13:27,5v5,L.A,10,w,5,10,,or,dl,,,y,,,,,,0,31,20099,10/22/2015,S.J,L.A,,,,73,77,17,5,10,1,,38,42,11,4,88,31
1,13:18,5v5,L.A,73,t,10,,,ol,,,y,,,,,,,0,31,20099,10/22/2015,S.J,L.A,,,,73,77,17,5,10,1,,38,42,11,4,88,31
1,13:07,5v5,S.J,42,w,12,7,88,nl,ol,or,y,,,,,,,0,1,20099,10/22/2015,S.J,L.A,,,,73,77,17,6,27,1,,12,48,42,4,88,31
1,12:47,5v5,S.J,42,w,12,,,or,,,y,y,,,,,,0,1,20099,10/22/2015,S.J,L.A,,,,73,77,17,6,27,1,,12,48,42,4,88,31
1,12:41,5v5,S.J,83,t,41,8,,oc,ofp,,y,y,,,8,y,,0,1,20099,10/22/2015,S.J,L.A,,,,15,71,13,3,8,1,,8,19,83,41,80,31
1,11:55,5v5,L.A,23,w,70,3,8,nl,dl,dr,,y,,,,,,0,31,20099,10/22/2015,S.J,L.A,,,,11,12,23,5,10,1,,50,57,89,44,61,31
1,11:28,5v5,L.A,12,w,5,12,,nc,dl,,,,,,,,,0,31,20099,10/22/2015,S.J,L.A,,,,11,12,23,5,10,1,,50,57,89,44,61,31
1,9:11,5v5,L.A,11,o,23,11,,orrl,dr,,y,,,,,,,0,31,20099,10/22/2015,S.J,L.A,,,,11,12,23,3,8,1,,8,19,83,44,61,31
1,8:45,5v5,L.A,8,w,3,,,dr,,,,y,,,,,,0,31,20099,10/22/2015,S.J,L.A,,,,77,17,23,6,8,1,,50,57,83,44,61,31
1,8:34,5v5,S.J,50,w,89,,,oc,,,y,y,,,,,,0,1,20099,10/22/2015,S.J,L.A,,,,73,77,17,6,27,1,,50,57,89,4,88,31
1,8:24,5v5,L.A,73,w,27,77,,dsl,df,,y,y,,y,,,,0,31,20099,10/22/2015,S.J,L.A,,,,73,77,17,6,27,1,,50,57,89,4,88,31
1,7:46,5v5,S.J,19,w,8,80,41,nsr,dr,dl,y,y,,,,,,-1,1,20099,10/22/2015,S.J,L.A,,,,15,71,13,5,10,1,,8,19,83,41,80,31
1,7:42,5v4,S.J,88,w,8,,,ofp,,,,y,,,,,,-1,1,20099,10/22/2015,S.J,L.A,,,,11,23,3,8,1,0,,8,12,19,80,88,31
1,7:19,5v4,S.J,80,o,88,8,19,opr,opc,or,,y,,,,,,-1,1,20099,10/22/2015,S.J,L.A,,,,11,23,3,8,1,0,,8,12,19,80,88,31
1,6:42,4v5,L.A,6,o,77,,,opl,,,,,,,,,,-1,31,20099,10/22/2015,S.J,L.A,,,,77,70,6,27,1,0,,8,12,19,80,88,31
1,5:41,5v5,S.J,83,b,44,19,8,oc,opr,or,y,y,,,,,,-1,1,20099,10/22/2015,S.J,L.A,,,,15,71,13,3,8,1,,8,19,83,44,61,31
1,5:16,5v5,S.J,8,w,19,,,or,,,y,,,,,,,-1,1,20099,10/22/2015,S.J,L.A,,,,21,22,70,3,8,1,,8,19,83,41,80,31
1,5:08,5v5,S.J,61,w,57,,,ofp,,,,,,,,,,-1,1,20099,10/22/2015,S.J,L.A,,,,11,12,23,6,27,1,,50,57,89,44,61,31
1,3:45,5v4,S.J,88,w,8,,,ofp,,,,y,,,,,,-1,1,20099,10/22/2015,S.J,L.A,,,,11,77,3,8,1,0,,8,12,19,80,88,31
1,3:37,5v4,S.J,8,t,88,8,,or,opr,,y,,,,,,,-1,1,20099,10/22/2015,S.J,L.A,,,,11,77,3,8,1,0,,8,12,19,80,88,31
1,3:21,5v4,S.J,8,o,19,88,80,or,oelr,opl,y,y,,,,,,-1,1,20099,10/22/2015,S.J,L.A,,,,11,77,3,8,1,0,,8,12,19,80,88,31
1,0:28,5v4,L.A,17,t,10,77,17,oc,opr,dr,y,y,,y,,,,-1,31,20099,10/22/2015,S.J,L.A,,,,73,77,17,10,27,1,,42,83,44,61,31,0
1,0:10,5v5,S.J,88,w,48,42,,opc,of,,,y,,,,,,-2,1,20099,10/22/2015,S.J,L.A,,,,11,12,23,3,8,1,,12,48,42,4,88,31
2,18:57,5v5,L.A,23,w,12,,,oc,,,,y,,,,,,-2,31,20099,10/22/2015,S.J,L.A,,,,11,12,23,3,8,1,,8,57,83,4,88,31
2,18:35,5v5,L.A,3,o,23,12,8,opl,nr,nr,,,,,,,,-2,31,20099,10/22/2015,S.J,L.A,,,,11,12,23,3,8,1,,8,57,83,44,61,31
2,17:44,5v5,S.J,80,o,41,,,opr,,,,,,,,,,-2,1,20099,10/22/2015,S.J,L.A,,,,21,22,70,5,10,1,,50,89,42,41,80,31
2,16:15,5v5,L.A,77,w,8,,,dc,,,y,y,2 on 1,y,,,,-2,31,20099,10/22/2015,S.J,L.A,,,,73,77,17,6,8,1,,8,12,19,44,61,31
2,15:49,5v5,S.J,61,o,83,8,,opr,oelr,,,,,,,,,-3,1,20099,10/22/2015,S.J,L.A,,,,11,12,23,3,8,1,,8,19,83,44,61,31
2,15:36,5v5,L.A,70,w,22,70,,nc,dl,,y,y,,,,,,-3,31,20099,10/22/2015,S.J,L.A,,,,21,22,70,6,27,1,,50,57,89,41,80,31
2,15:31,5v5,L.A,10,w,22,,,opl,,,,,,,,,,-3,31,20099,10/22/2015,S.J,L.A,,,,21,22,70,6,27,1,,50,57,89,41,80,31
2,15:25,5v5,L.A,22,w,5,,,or,,,,,,,,,,-3,31,20099,10/22/2015,S.J,L.A,,,,21,22,70,5,10,1,,50,57,89,41,80,31
2,15:06,5v5,L.A,70,w,21,,,or,,,y,y,,,,,,-3,31,20099,10/22/15,S.J,L.A,,,,21,22,70,5,10,1,,50,57,89,41,80,31
2,14:51,5v5,L.A,22,w,70,5,,or,dc,,y,y,,,,,,-3,31,20099,10/22/15,S.J,L.A,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,15:36,5v5,L.A,6,w,73,,,oelpl,,,,y,,,,,,-3,31,20099,10/22/15,S.J,L.A,,,,21,22,70,6,27,1,,50,57,89,41,80,31
2,14:23,5v5,L.A,6,w,73,27,,opc,or,,,,,,,,,-3,31,20099,10/22/15,S.J,L.A,,,,73,77,17,6,27,1,,48,89,42,41,88,31
2,12:54,5v4,L.A,77,w,73,27,1,oc,dl,dc,,y,,,,,,-3,31,20099,10/22/15,S.J,L.A,,,,73,77,17,8,27,1,,8,11,4,88,31,0
2,12:33,5v4,L.A,10,s,27,,,opr,,,,,,,,,,-3,31,20099,10/22/15,S.J,L.A,,,,73,77,17,10,27,1,,8,11,4,88,31,0
2,12:16,5v4,L.A,21,s,22,27,10,oc,dl,dc,,y,,,,,,-3,31,20099,10/22/15,S.J,L.A,,,,21,22,70,3,10,1,,12,42,44,61,31,0
2,9:54,5v5,L.A,8,w,11,,,nc,,,,,,,,,,-3,31,20099,10/22/15,S.J,L.A,,,,11,12,23,3,8,1,,38,18,11,4,88,31
2,9:42,5v5,L.A,8,s,3,12,23,opr,opl,ol,,,,,,,,-3,31,20099,10/22/15,S.J,L.A,,,,11,12,23,3,8,1,,38,18,11,4,88,31
2,9:34,5v5,L.A,5,w,12,23,,opl,oelc,,,,,,,,,-3,31,20099,10/22/15,S.J,L.A,,,,11,12,23,3,8,1,,38,18,11,4,88,31
2,8:51,5v5,S.J,12,w,48,4,42,ol,dc,dr,,y,,,,,,-3,1,20099,10/22/15,S.J,L.A,,,,73,77,17,6,27,1,,12,48,42,4,88,31
2,8:04,5v5,L.A,22,w,8,,,dsc,,,y,y,,,,,,-3,31,20099,10/22/15,S.J,L.A,,,,21,22,70,3,8,1,,50,57,83,44,61,31
2,7:22,5v4,L.A,10,o,27,73,,opl,opl,,,,,,,,,-3,31,20099,10/22/15,S.J,L.A,,,,73,77,17,10,27,1,,50,89,4,88,31,0
2,6:16,4v4,L.A,22,w,6,11,,dl,nc,,,,,,,,,-3,31,20099,10/22/15,S.J,L.A,,,,21,22,6,10,1,0,,12,50,44,61,31,0
2,6:07,4v4,L.A,22,o,21,,,of,,,y,y,,,,,,-3,31,20099,10/22/15,S.J,L.A,,,,21,22,6,10,1,0,,12,50,44,61,31,0
2,5:02,5v5,S.J,8,b,88,80,,dsc,dl,,y,y,1 on 0,,,,,-3,1,20099,10/22/15,S.J,L.A,,,,73,77,3,8,27,1,,8,19,42,80,88,31
2,4:58,5v5,S.J,4,o,88,19,,dsl,ofp,,,,,,,,,-3,1,20099,10/22/15,S.J,L.A,,,,73,77,3,8,27,1,,8,19,42,80,88,31
2,4:54,5v5,S.J,42,o,8,,,oelrrc,,,y,y,,y,,,,-3,1,20099,10/22/15,S.J,L.A,,,,73,77,17,3,8,1,,8,19,42,4,88,31
2,4:34,5v5,L.A,6,w,17,77,73,opl,ol,ol,,y,,,,,,-2,31,20099,10/22/15,S.J,L.A,,,,73,77,17,6,27,1,,8,19,42,4,88,31
2,3:27,5v5,S.J,57,b,48,,,nc,,,y,y,,,,,,-2,1,20099,10/22/15,S.J,L.A,,,,11,12,23,5,10,1,,12,48,57,44,61,31
2,3:14,5v4,S.J,88,s,19,,,ofp,,,,y,,,,,,-2,1,20099,10/22/15,S.J,L.A,,,,11,21,3,8,1,0,,8,12,19,80,88,31
2,2:20,5v4,S.J,88,w,44,57,12,opl,oelpl,oelr,,,,,,,,-2,1,20099,10/22/15,S.J,L.A,,,,22,70,6,27,1,0,,12,19,57,44,88,31
2,1:47,5v3,S.J,80,o,88,12,,opr,opc,,,y,,,,,,-2,1,20099,10/22/15,S.J,L.A,,,,11,6,8,1,0,0,,8,12,19,80,88,31
2,1:27,5v3,S.J,88,w,8,,,oc,,,y,y,,,,,,-2,1,20099,10/22/15,S.J,L.A,,,,11,6,8,1,0,0,,8,12,19,80,88,31
2,1:18,5v3,S.J,12,w,8,12,80,oc,opl,ol,y,y,,,,,,-2,1,20099,10/22/15,S.J,L.A,,,,11,5,6,8,1,0,,8,12,19,80,88,31
2,0:57,5v4,S.J,88,o,12,19,88,opr,or,oc,,,,,,,,-2,1,20099,10/22/15,S.J,L.A,,,,73,77,6,27,1,0,,8,12,19,80,88,31
2,0:50,5v4,S.J,8,t,88,12,,oc,opr,,y,,,,,,,-2,1,20099,10/22/15,S.J,L.A,,,,73,77,6,27,1,0,,8,12,19,80,88,31
3,19:35,5v5,L.A,23,w,11,12,,oc,ol,,y,y,,,,,,-2,31,20099,10/22/15,S.J,L.A,,,,11,12,23,6,27,1,,8,12,19,4,88,31
3,19:30,5v5,L.A,23,w,6,,,ol,,,,,,,,,,-2,31,20099,10/22/15,S.J,L.A,,,,11,12,23,6,27,1,,8,12,19,4,88,31
3,18:32,5v5,L.A,73,b,77,3,17,oc,nl,dl,y,y,,,,,,-2,31,20099,10/22/15,S.J,L.A,,,,73,77,17,3,5,1,,48,18,83,44,61,31
3,18:26,5v5,L.A,5,o,77,,,opc,,,,,,,,,,-2,31,20099,10/22/15,S.J,L.A,,,,73,77,17,5,10,1,,50,18,83,44,61,31
3,17:11,5v5,L.A,27,o,11,23,11,opl,or,oelc,,,,,,,,-2,31,20099,10/22/15,S.J,L.A,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,16:43,5v5,L.A,13,w,11,6,27,oc,dc,dr,,y,,,,,,-2,31,20099,10/22/15,S.J,L.A,,,,11,71,13,3,8,1,,38,89,11,44,61,31
3,16:22,5v5,S.J,18,w,18,41,,nc,dl,,y,,,,,,,-2,1,20099,10/22/15,S.J,L.A,,,,15,71,13,5,10,1,,48,18,83,41,80,31
3,15:05,5v5,S.J,88,w,4,57,,opr,opr,,,y,,,,,,-2,1,20099,10/22/15,S.J,L.A,,,,73,77,17,3,8,1,,12,50,57,4,88,31
3,12:35,5v5,S.J,88,s,19,8,,opc,of,,,y,,,,,,-2,1,20099,10/22/15,S.J,L.A,,,,15,71,13,3,8,1,,8,19,42,4,88,31
3,11:30,5v5,S.J,61,o,57,,,oelpr,,,,,,,,,,-2,1,20099,10/22/15,S.J,L.A,,,,21,22,70,5,10,1,,12,50,57,44,61,31
3,10:45,5v5,L.A,22,w,21,,,oell,,,,y,,,,,,-2,31,20099,10/22/15,S.J,L.A,,,,21,22,12,3,8,1,,12,50,57,44,61,31
3,10:29,5v5,L.A,8,s,23,11,,opl,ol,,,y,,,,,,-2,31,20099,10/22/15,S.J,L.A,,,,11,12,23,3,8,1,,48,18,83,4,88,31
3,9:17,5v5,S.J,8,w,19,42,8,opl,nc,dl,,y,,,,,,-3,1,20099,10/22/15,S.J,L.A,,,,11,12,23,3,8,1,,8,19,42,4,88,31
3,9:11,5v5,S.J,88,t,19,88,,or,opr,,y,,,,,,,-3,1,20099,10/22/15,S.J,L.A,,,,11,12,23,3,8,1,,8,19,42,4,88,31
3,8:42,4v4,S.J,88,o,80,88,,opc,opl,,,,,,,,,-3,1,20099,10/22/15,S.J,L.A,,,,73,77,6,27,1,0,,12,48,80,88,31,0
3,7:55,4v4,L.A,27,w,21,21,27,opr,or,or,,,,,,,,-3,31,20099,10/22/15,S.J,L.A,,,,21,22,6,27,1,0,,8,12,44,61,31,0
3,7:27,4v4,S.J,88,w,57,88,,nr,dr,,,y,,,,,,-3,1,20099,10/22/15,S.J,L.A,,,,11,12,6,27,1,0,,50,57,80,88,31,0
3,6:56,4v4,L.A,70,s,3,,,opl,,,,y,,,,,,-3,31,20099,10/22/15,S.J,L.A,,,,11,70,3,8,1,0,,50,57,80,88,31,0
3,6:00,5v5,S.J,11,w,88,,,or,,,y,y,,,,,,-3,1,20099,10/22/15,S.J,L.A,,,,73,77,17,5,10,1,,38,89,11,44,88,31
3,4:13,5v5,L.A,10,s,70,21,71,opr,dsc,dr,,,,,,,,-3,31,20099,10/22/15,S.J,L.A,,,,21,22,70,10,27,1,,12,50,57,4,80,31
3,3:22,5v5,S.J,48,w,88,48,,dc,dl,,,y,,,,,,-3,1,20099,10/22/15,S.J,L.A,,,,11,12,23,3,5,1,,48,18,83,44,61,31
3,1:12,5v5,S.J,88,o,50,,,opl,,,,y,,,,,,-3,1,20099,10/22/15,S.J,L.A,,,,15,71,70,3,8,1,,12,50,57,4,88,31
3,0:38,5v5,L.A,70,o,22,10,,ol,ol,,,y,,,,,,-3,31,20099,10/22/15,S.J,L.A,,,,21,22,70,5,10,1,,38,18,11,4,88,31
1,19:18,5v5,L.A,77,t,73,,,ol,,,y,,,,,,,0,33,20353,11/28/2015,L.A,CHI,32,33,,73,77,70,6,27,32,,15,72,88,7,57,33
1,19:03,5v5,CHI,88,o,72,15,88,oelc,or,or,y,y,,,,,,0,32,20353,11/28/2015,L.A,CHI,1,50,,73,77,17,6,27,32,,15,72,88,2,4,33
1,18:49,5v5,L.A,77,s,27,,,nr,,,,,,,,,,0,33,20353,11/28/2015,L.A,CHI,,,,73,77,17,5,10,32,,16,72,88,2,4,33
1,18:25,5v5,L.A,21,w,15,23,5,nl,dr,dr,,y,,,,,,0,33,20353,11/28/2015,L.A,CHI,,,,15,21,23,5,10,32,,16,81,86,6,32,33
1,16:59,5v5,L.A,6,w,27,,,oc,,,,,,,,,,0,33,20353,11/28/2015,L.A,CHI,,,,11,12,70,6,27,32,,19,28,65,7,57,33
1,15:07,5v5,L.A,5,s,21,,,of,,,,y,,,,,,0,33,20353,11/28/2015,L.A,CHI,,,,15,21,23,5,10,32,,16,81,86,6,32,33
1,14:43,5v5,L.A,23,w,15,5,,dc,dc,,,y,,,,,,0,33,20353,11/28/2015,L.A,CHI,,,,15,21,23,5,10,32,,16,81,86,6,32,33
1,14:21,5v5,CHI,11,w,67,2,,nc,dl,,,,,,,,,0,32,20353,11/28/2015,L.A,CHI,,,,22,71,13,6,27,32,,11,67,53,2,4,33
1,13:05,5v5,CHI,6,o,73,,,opl,,,,y,,,,,,0,32,20353,11/28/2015,L.A,CHI,,,,73,77,17,6,27,32,,15,72,88,2,4,33
1,12:40,5v5,CHI,72,w,88,,,dr,,,y,,,,,,,0,32,20353,11/28/2015,L.A,CHI,,,,73,77,17,6,27,32,,15,72,88,2,4,33
1,11:16,5v5,L.A,8,w,70,,,opl,,,,,,,,,,0,33,20353,11/28/2015,L.A,CHI,,,,11,12,70,3,8,32,,19,28,65,7,57,33
1,11:06,5v5,L.A,12,w,8,12,3,or,oelpr,ol,,,,,,,,0,33,20353,11/28/2015,L.A,CHI,,,,11,12,70,3,8,32,,19,28,65,7,57,33
1,10:43,5v5,CHI,28,s,19,,,nr,,,,,,,,,,0,32,20353,11/28/2015,L.A,CHI,,,,11,12,70,3,8,32,,19,28,65,2,4,33
1,10:36,5v5,CHI,4,w,28,,,opl,,,,,,,,,,0,32,20353,11/28/2015,L.A,CHI,,,,11,12,70,3,8,32,,19,28,65,2,4,33
1,8:57,5v4,CHI,15,t,7,,,oc,,,y,,,,,,,0,32,20353,11/28/2015,L.A,CHI,,,,11,23,3,8,32,0,,15,72,88,2,7,33
1,8:50,5v4,CHI,88,w,2,,,oc,,,y,y,,y,,,,0,32,20353,11/28/2015,L.A,CHI,,,,11,23,3,8,32,0,,15,72,88,2,7,33
1,8:10,5v5,CHI,4,s,19,,,oc,,,,y,,,,,,-1,32,20353,11/28/2015,L.A,CHI,,,,73,77,70,6,27,32,,19,65,81,2,4,33
1,7:50,5v5,L.A,11,b,5,70,10,dc,dl,dc,,y,,,,,,-1,33,20353,11/28/2015,L.A,CHI,,,,11,12,70,5,10,32,,16,81,86,7,57,33
1,7:35,5v5,L.A,71,w,5,13,10,or,nl,nl,,,,,,,,-1,33,20353,11/28/2015,L.A,CHI,,,,22,71,13,5,10,32,,11,67,53,6,7,33
1,7:28,5v5,L.A,3,w,5,11,,opc,of,,,,,,,,,-1,33,20353,11/28/2015,L.A,CHI,,,,15,21,23,3,8,32,,16,81,86,6,32,33
1,6:12,5v5,L.A,73,w,17,,,ol,,,,,,,,,,-1,33,20353,11/28/2015,L.A,CHI,,,,73,77,17,6,27,32,,15,72,88,2,4,33
1,6:06,5v5,L.A,27,s,73,,,oelpc,,,,y,,,,,,-1,33,20353,11/28/2015,L.A,CHI,,,,73,77,17,6,27,32,,15,72,88,2,4,33
1,2:22,5v5,L.A,12,w,70,11,6,dl,dc,dl,,y,,,,,,-1,33,20353,11/28/2015,L.A,CHI,,,,11,12,70,6,27,32,,19,28,65,7,57,33
